city,region,org_name,address,schedule_text,rrule,start_time,duration_min,phone,url,requirements,distribution_type,notes
Nicholasville,Lexington Area,Jessamine County Homeless Coalition,"218 E. Maple St, Nicholasville, KY 40356",Breakfast: 7 am–8 am daily,RRULE:FREQ=DAILY,7:00,60,859-241-1137,https://jesspublib.org/food-assistance/,none,hot meal,Free daily meal to anyone who needs it.
Nicholasville,Lexington Area,Jessamine County Homeless Coalition,"218 E. Maple St, Nicholasville, KY 40356",Lunch: 12 pm–1 pm daily,RRULE:FREQ=DAILY,12:00,60,859-241-1137,https://jesspublib.org/food-assistance/,none,hot meal,Free daily meal to anyone who needs it.
Nicholasville,Lexington Area,Jessamine County Homeless Coalition,"218 E. Maple St, Nicholasville, KY 40356",Dinner: 6 pm–7:30 pm daily,RRULE:FREQ=DAILY,18:00,90,859-241-1137,https://jesspublib.org/food-assistance/,none,hot meal,Free daily meal to anyone who needs it.
Nicholasville,Lexington Area,Nicholasville Methodist Church,"303 W. Maple St, Nicholasville, KY 40356","Saturdays, 11 am–1 pm",RRULE:FREQ=WEEKLY;BYDAY=SA,11:00,120,859-885-4481,https://jesspublib.org/food-assistance/,none stated,hot meal,Weekly Manna Meals.
Nicholasville,Lexington Area,Salvation Army Food Bank,"221 Edgewood Dr, Nicholasville, KY 40356","Tuesdays, Wednesdays, and Fridays: 10 am–2 pm","RRULE:FREQ=WEEKLY;BYDAY=TU,WE,FR",10:00,240,859-881-4241,https://jesspublib.org/food-assistance/,photo ID and proof of residence; Jessamine County residents; children’s medical cards if applicable,walk-in,Mondays and Thursdays are appointment-only and excluded; eligible residents may receive assistance six times a year.
Paris,Lexington Area,Paris Church of Christ Food Pantry,"1923 Main St, Paris, KY 40361",Every Thursday from 12:30-2:00 PM,RRULE:FREQ=WEEKLY;BYDAY=TH,12:30,90,,https://www.pariscoc.org/food-pantry.html,Bourbon County resident; proof of residence,drive-thru,"First come, first served; remain in car; once per month on any Thursday."
Ravenna,Lexington Area,God's Outreach Madison County Food Bank,"210 Third Street, Ravenna, KY 40472",Thursday-Friday 10:00am–12:00pm,"RRULE:FREQ=WEEKLY;BYDAY=TH,FR",10:00,120,859-623-2220,https://godsoutreach.org/estill-county/,Estill County resident; photo ID/driver’s license and current mail; household names and dates of birth,walk-in,At Ravenna Church of God.
Richmond,Lexington Area,God's Outreach Madison County Food Bank,"1512 East Main Street, Richmond, KY 40475",Monday–Wednesday | 9:00am–12:00pm,"RRULE:FREQ=WEEKLY;BYDAY=MO,TU,WE",9:00,180,859-623-2220,https://godsoutreach.org/madison-county/,Madison County resident; photo ID/driver’s license and current mail; household names and dates of birth,walk-in,
Versailles,Lexington Area,Food Pantry for Woodford County,"20 Field of Dreams Rd, Versailles, KY 40383",Monday: 4.45pm–7.00pm,RRULE:FREQ=WEEKLY;BYDAY=MO,16:45,135,859-682-9989,https://woodfordfoodpantry.org/,Woodford County residents; low-income/emergency need,walk-in,
Versailles,Lexington Area,Food Pantry for Woodford County,"20 Field of Dreams Rd, Versailles, KY 40383",Thursday: 12.45pm–4.00pm,RRULE:FREQ=WEEKLY;BYDAY=TH,12:45,195,859-682-9989,https://woodfordfoodpantry.org/,Woodford County residents; low-income/emergency need,walk-in,First Tuesday senior commodity boxes are excluded.
Wilmore,Lexington Area,Community Service Center of Wilmore and High Bridge,"209 E. Main St, Wilmore, KY 40390","Fridays, 11 am–11:30 am",RRULE:FREQ=WEEKLY;BYDAY=FR,11:00,30,859-858-2819,https://jesspublib.org/food-assistance/,eligible Wilmore/High Bridge residents; photo ID with 40390 ZIP,walk-in,Inside the Community Service Center Thrift Shop.
Wilmore,Lexington Area,Community Service Center of Wilmore and High Bridge,"100 N. Lexington Ave, Wilmore, KY 40390","Last Saturday of the month, 9:30 am–11 am",RRULE:FREQ=MONTHLY;BYDAY=SA;BYSETPOS=-1,9:30,90,859-858-2819,https://jesspublib.org/food-assistance/,eligible Wilmore/High Bridge residents; photo ID with 40390 ZIP,walk-in,"Outside basement of Wilmore Presbyterian Church; in November and December, Saturday before the holiday."
Winchester,Lexington Area,The Frye Food Pantry / Clark County Community Services,"30 Taylor Ave, Winchester, KY 40391",Monday–Friday 9am–2pm,"RRULE:FREQ=WEEKLY;BYDAY=MO,TU,WE,TH,FR",9:00,300,859-744-5034,https://www.clarkcountycommunityservices.org/food-pantry,Clark County resident; proof of address and photo ID,walk-in,Also open first Saturday each month 9am–12pm; supplies include food boxes and personal care kits.
Winchester,Lexington Area,The Frye Food Pantry / Clark County Community Services,"30 Taylor Ave, Winchester, KY 40391","First Saturday of every month, 9am-12pm",RRULE:FREQ=MONTHLY;BYDAY=SA;BYSETPOS=1,9:00,180,859-744-5034,https://www.clarkcountycommunityservices.org/food-pantry,Clark County resident; proof of address and photo ID,walk-in,
Louisville,Louisville Metro,Bank Street Food Bank,"2214 Bank St., Louisville, KY 40212","Every Friday, 11:00 AM–1:00 PM",RRULE:FREQ=WEEKLY;BYDAY=FR,11:00,120,502-775-8431,https://shawneebaptist.church/bank-street-food-bank/,none,walk-in,"Minimum 30 boxes; first come, first served; no ID or proof of income required."
Louisville,Louisville Metro,Bethlehem Baptist Church Food Distribution,"5708 Preston Hwy., Louisville, KY 40219","Every Monday, 9:00 AM–1:00 PM",RRULE:FREQ=WEEKLY;BYDAY=MO,9:00,240,502-964-4384,https://www.foodhelpline.org/resources/bethlehem-baptist-church-1,"ID, proof of address, proof of household income",drive-thru,"First come, first served until food runs out; drive-thru only."
Louisville,Louisville Metro,Community Ministries of Walnut Street Baptist Church Food Distribution,"220 W. St. Catherine St., Louisville, KY 40203","Every Wednesday, 4:30–6:45 PM",RRULE:FREQ=WEEKLY;BYDAY=WE,16:30,135,502-589-3454,https://www.cmwsbc.org/,ID and proof of address,walk-in,Monthly food assistance; no appointment needed.
Louisville,Louisville Metro,Community Ministries of Walnut Street Baptist Church Food Distribution,"220 W. St. Catherine St., Louisville, KY 40203","Every Thursday, 10:00 AM–12:45 PM",RRULE:FREQ=WEEKLY;BYDAY=TH,10:00,165,502-589-3454,https://www.cmwsbc.org/,ID and proof of address,walk-in,Monthly food assistance; no appointment needed.
Louisville,Louisville Metro,Community Ministries of Walnut Street Baptist Church Produce,"220 W. St. Catherine St., Louisville, KY 40203","Every Wednesday, 9:00–9:30 AM",RRULE:FREQ=WEEKLY;BYDAY=WE,9:00,30,502-589-3454,https://www.cmwsbc.org/,ID and proof of address,walk-in,Weekly produce distribution; availability varies.
Louisville,Louisville Metro,Dare to Care Fern Valley Mobile Pantry,"5803 Fern Valley Rd., Louisville, KY 40228",4th Saturday of the month at 9:00 AM until food runs out,RRULE:FREQ=MONTHLY;BYDAY=4SA,9:00,180,502-966-3821,https://daretocare.org/event/dtc-fern-valley/2026-09-26/,none,mobile pantry,Drive-through at Dare to Care warehouse; ending time varies with supply.
Louisville,Louisville Metro,Empathy in Action Mobile Pantry,"1314 Bardstown Rd., Louisville, KY 40204",1st Saturday of the month at 8:30 AM until food runs out,RRULE:FREQ=MONTHLY;BYDAY=1SA,8:30,150,502-966-3821,https://daretocare.org/event/empathy-in-action/2026-10-03/,none,mobile pantry,Ending time varies with supply.
Louisville,Louisville Metro,Father Jack Jones Food Pantry,"2914 S. 3rd St., Louisville, KY 40208","Every Wednesday and Thursday, 10:00 AM–12:00 PM","RRULE:FREQ=WEEKLY;BYDAY=WE,TH",10:00,120,502-637-9786,https://cclou.org/gethelp/foodsecurity/fjj/,none,walk-in,Walk-up pantry; serves surrounding Churchill Downs/University of Louisville neighborhoods.
Louisville,Louisville Metro,Holy Name Mobile Pantry,"3029 S. 4th St., Louisville, KY 40208",1st Tuesday of the month at 1:30 PM until food runs out,RRULE:FREQ=MONTHLY;BYDAY=1TU,13:30,120,502-966-3821,https://daretocare.org/venue/holy-name-mobile-pantry/,none,mobile pantry,Bring ID if requested; ending time varies with supply; verify cancellations/weather with Dare to Care.
Louisville,Louisville Metro,Meadow Hill Baptist Mobile Pantry,"5513 Minor Ln., Louisville, KY 40219",2nd Wednesday of the month at 1:30 PM until food runs out,RRULE:FREQ=MONTHLY;BYDAY=2WE,13:30,120,502-966-3821,https://daretocare.org/event/meadow-hill-baptist/2026-09-09/,none,mobile pantry,Dare to Care mobile distribution; ending time varies with supply.
Louisville,Louisville Metro,Newburg Community Center Commodities,"4810 Exeter Ave., Louisville, KY 40218","Monday–Wednesday, 9:00 AM–12:00 PM","RRULE:FREQ=WEEKLY;BYDAY=MO,TU,WE",9:00,180,502-574-1270,https://louisvilleky.gov/government/office-social-services/services/do-you-need-help-finding-dare-care-food-bank,"ZIP codes 40213, 40218, 40219; photo ID, Social Security card, proof of income; once monthly",walk-in,No appointment necessary.
Louisville,Louisville Metro,Newburg Community Center Commodities,"4810 Exeter Ave., Louisville, KY 40218","Monday–Wednesday, 1:00–4:00 PM","RRULE:FREQ=WEEKLY;BYDAY=MO,TU,WE",13:00,180,502-574-1270,https://louisvilleky.gov/government/office-social-services/services/do-you-need-help-finding-dare-care-food-bank,"ZIP codes 40213, 40218, 40219; photo ID, Social Security card, proof of income; once monthly",walk-in,No appointment necessary.
Louisville,Louisville Metro,Newburg Community Center Commodities,"4810 Exeter Ave., Louisville, KY 40218","Every Thursday, 9:00 AM–12:00 PM",RRULE:FREQ=WEEKLY;BYDAY=TH,9:00,180,502-574-1270,https://louisvilleky.gov/government/office-social-services/services/do-you-need-help-finding-dare-care-food-bank,"ZIP codes 40213, 40218, 40219; photo ID, Social Security card, proof of income; once monthly",walk-in,No appointment necessary.
Louisville,Louisville Metro,Newburg Community Center Emergency Food,"4810 Exeter Ave., Louisville, KY 40218","Monday–Wednesday, 9:00 AM–12:00 PM","RRULE:FREQ=WEEKLY;BYDAY=MO,TU,WE",9:00,180,502-574-1270,https://louisvilleky.gov/government/office-social-services/services/do-you-need-help-finding-dare-care-food-bank,"ZIP codes 40213, 40218, 40219; no appointment; up to four times yearly",walk-in,No appointment necessary.
Louisville,Louisville Metro,Newburg Community Center Emergency Food,"4810 Exeter Ave., Louisville, KY 40218","Monday–Wednesday, 1:00–4:00 PM","RRULE:FREQ=WEEKLY;BYDAY=MO,TU,WE",13:00,180,502-574-1270,https://louisvilleky.gov/government/office-social-services/services/do-you-need-help-finding-dare-care-food-bank,"ZIP codes 40213, 40218, 40219; no appointment; up to four times yearly",walk-in,No appointment necessary.
Louisville,Louisville Metro,Newburg Community Center Emergency Food,"4810 Exeter Ave., Louisville, KY 40218","Every Thursday, 9:00 AM–12:00 PM",RRULE:FREQ=WEEKLY;BYDAY=TH,9:00,180,502-574-1270,https://louisvilleky.gov/government/office-social-services/services/do-you-need-help-finding-dare-care-food-bank,"ZIP codes 40213, 40218, 40219; no appointment; up to four times yearly",walk-in,No appointment necessary.
Louisville,Louisville Metro,Newburg Community Center Perishable Food,"4810 Exeter Ave., Louisville, KY 40218","Every Friday, 8:00 AM–12:00 PM",RRULE:FREQ=WEEKLY;BYDAY=FR,8:00,240,502-574-1270,https://louisvilleky.gov/government/office-social-services/services/do-you-need-help-finding-dare-care-food-bank,"ZIP codes 40213, 40218, 40219; photo ID",walk-in,"First come, first served; weekly as needed."
Louisville,Louisville Metro,Newburg Community Center Perishable Food,"4810 Exeter Ave., Louisville, KY 40218","Every Friday, 1:00–5:00 PM",RRULE:FREQ=WEEKLY;BYDAY=FR,13:00,240,502-574-1270,https://louisvilleky.gov/government/office-social-services/services/do-you-need-help-finding-dare-care-food-bank,"ZIP codes 40213, 40218, 40219; photo ID",walk-in,"First come, first served; weekly as needed."
Louisville,Louisville Metro,Portland PACT Community Trust Mobile Pantry,"2500 Portland Ave., Louisville, KY 40212",1st Tuesday of the month at 9:30 AM until food runs out,RRULE:FREQ=MONTHLY;BYDAY=1TU,9:30,150,502-966-3821,https://daretocare.org/event/portland-pact-community-trust/2026-10-06/,none,mobile pantry,Ending time varies with supply.
Louisville,Louisville Metro,Sister Visitor Center Choice Food Pantry,"2235 W. Market St., Louisville, KY 40212","Monday–Friday, 10:00 AM–2:30 PM (closed first Tuesday of month; Friday closed during summer)","RRULE:FREQ=WEEKLY;BYDAY=MO,TU,WE,TH,FR",10:00,270,502-776-0155,https://cclou.org/gethelp/foodsecurity/sister-visitor-center/,Residents west of 9th Street and north of Broadway; all 40212 and parts of 40211/40203; photo ID,walk-in,Food shopping once per month; home delivery is only for homebound residents in service area.
Louisville,Louisville Metro,Sojourn East Mobile Pantry,"2501 Rudy Lane, Louisville, KY 40207",3rd Wednesday of the month at 3:15 PM until food runs out,RRULE:FREQ=MONTHLY;BYDAY=3WE,15:15,120,502-966-3821,https://daretocare.org/event/sojourn-east/2026-09-16/,none,mobile pantry,Ending time varies with supply.
Louisville,Louisville Metro,South Jefferson Baptist Church Mobile Pantry,"6505 Pendleton Rd., Louisville, KY 40272",1st Friday of the month at 9:30 AM until food runs out,RRULE:FREQ=MONTHLY;BYDAY=1FR,9:30,120,502-966-3821,https://daretocare.org/event/south-jefferson-baptist-church/2026-09-04/,none,mobile pantry,Ending time varies with supply.
Louisville,Louisville Metro,St. Agnes Parish Mobile Pantry,"1920 Newburg Rd., Louisville, KY 40205",4th Saturday of the month at 8:30 AM until food runs out,RRULE:FREQ=MONTHLY;BYDAY=4SA,8:30,150,502-966-3821,https://daretocare.org/event/st-agnes-parish-2/2026-09-26/,none,mobile pantry,Ending time varies with supply.
Louisville,Louisville Metro,St. Augustine Catholic Church Food Pantry,"1310 W. Broadway, Louisville, KY 40203","Every Monday, 10:00 AM–2:00 PM",RRULE:FREQ=WEEKLY;BYDAY=MO,10:00,240,502-637-9786,https://www.foodhelpline.org/resources/st-augustine-catholic-church-1,Proof of address,walk-in,"First come, first served; groceries/meat; no appointment needed."
Louisville,Louisville Metro,St. Augustine Catholic Church Food Pantry,"1310 W. Broadway, Louisville, KY 40203","Every Wednesday, 10:00 AM–12:00 PM",RRULE:FREQ=WEEKLY;BYDAY=WE,10:00,120,502-637-9786,https://www.foodhelpline.org/resources/st-augustine-catholic-church-1,Proof of address,walk-in,"First come, first served; fresh produce/bakery; no appointment needed."
Louisville,Louisville Metro,St. Matthew’s Episcopal Church Mobile Pantry,"330 N. Hubbards Ln., Louisville, KY 40207",3rd Saturday of the month at 8:30 AM until food runs out,RRULE:FREQ=MONTHLY;BYDAY=3SA,8:30,150,502-966-3821,https://daretocare.org/event/st-matthews-episcopal-church/2026-07-18/,none,mobile pantry,Ending time varies with supply.
Louisville,Louisville Metro,St. Stephen's Church (L&N) Mobile Pantry,"1018 S. 15th St., Louisville, KY 40210",4th Thursday of the month at 9:30 AM until food runs out,RRULE:FREQ=MONTHLY;BYDAY=4TH,9:30,150,502-966-3821,https://daretocare.org/event/st-stephens-church-ln/2026-06-25/,none,mobile pantry,Ending time varies with supply.
Louisville,Louisville Metro,The Lord's Kitchen Hot Meal,"1811 Standard Ave., Louisville, KY 40210","Monday, Thursday and Saturday, 12:15–1:00 PM","RRULE:FREQ=WEEKLY;BYDAY=MO,TH,SA",12:15,45,502-413-0198,https://www.thelordskitchen.com/lords-kitchen-distribution-center,"Service-area ZIP codes 40210, 40211, 40216; individuals must be present",hot meal,Hot meals; schedule subject to adjustment.
Louisville,Louisville Metro,The Lord's Kitchen Sack Lunch,"1811 Standard Ave., Louisville, KY 40210","Tuesday and Friday, 12:15–1:00 PM","RRULE:FREQ=WEEKLY;BYDAY=TU,FR",12:15,45,502-413-0198,https://www.thelordskitchen.com/lords-kitchen-distribution-center,"Service-area ZIP codes 40210, 40211, 40216; individuals must be present",hot meal,Sack lunches; schedule subject to adjustment.
