city,region,org_name,address,schedule_text,rrule,start_time,duration_min,phone,url,requirements,distribution_type,notes
Henderson,Las Vegas Metro,Hope For the City,"1001 New Beginnings Dr, Henderson, NV 89011",Wednesdays and Saturdays 7:00am until food is distributed,"RRULE:FREQ=WEEKLY;BYDAY=WE,SA",7:00,180,702-735-4004,https://www.threesquare.org/images/documents/Website_TEFAP_Update_-_Last_Updated_3.18.26.pdf,TEFAP eligibility,walk-in,Three Square listed pantry.
Henderson,Las Vegas Metro,Salvation Army Henderson,"830 E Lake Mead Pkwy, Henderson, NV 89015",Tuesdays and Thursdays 9:30am-11:00am,"RRULE:FREQ=WEEKLY;BYDAY=TU,TH",9:30,90,,https://www.threesquare.org/images/documents/2026-tefap-distribution-flyers-english.pdf,TEFAP eligibility,walk-in,Three Square TEFAP pantry.
Henderson,Las Vegas Metro,Society of St. Vincent de Paul,"772 S Boulder Hwy, Henderson, NV 89015",Tuesdays families 8:30-10:30am/unhoused 10:30-11:30am; Thursdays unhoused 9:00-10:30am,"RRULE:FREQ=WEEKLY;BYDAY=TU,TH",8:30,180,702-887-9500,https://www.threesquare.org/images/documents/Website_TEFAP_Update_-_Last_Updated_3.18.26.pdf,TEFAP eligibility; audience-specific hours,walk-in,Three Square TEFAP; Thursday is unhoused-only.
Henderson,Las Vegas Metro,St. Paul's Charismatic Episcopal Church,"201 Taylor St, Henderson, NV 89015",1st and 3rd Tuesdays monthly 3:00pm-4:30pm,"RRULE:FREQ=MONTHLY;BYDAY=1TU,3TU",15:00,90,702-853-0388,https://www.threesquare.org/images/documents/2026-tefap-distribution-flyers-english.pdf,TEFAP eligibility,drive-thru,Three Square TEFAP drive-thru and walk-up.
Las Vegas,Las Vegas Metro,Acelero Charitable Foundation at Herb Kaufman,"4020 S Perry St, Las Vegas, NV 89122",Typically 1st and 3rd Thursdays 6:30am until food is distributed,"RRULE:FREQ=MONTHLY;BYDAY=1TH,3TH",6:30,180,702-765-4030,https://www.threesquare.org/images/documents/2026-tefap-distribution-flyers-english.pdf,TEFAP eligibility,drive-thru,2026 flyer dates include Feb 5 and Feb 19; verify monthly flyer.
Las Vegas,Las Vegas Metro,Acelero Charitable Foundation at Spring Valley,"2845 Mohawk St, Las Vegas, NV 89146",Typically 2nd and 4th Tuesdays 6:30am until food is distributed,"RRULE:FREQ=MONTHLY;BYDAY=2TU,4TU",6:30,180,702-765-4030,https://www.threesquare.org/images/documents/2026-tefap-distribution-flyers-english.pdf,TEFAP eligibility,drive-thru,2026 flyer lists alternating Tuesday dates; verify monthly flyer.
Las Vegas,Las Vegas Metro,Balm of Gilead,"860 E Twain Ave Suite 106, Las Vegas, NV 89169","1st, 2nd, 3rd Fridays 2:00pm until food distributed; 4th Saturday 11:30am until food distributed",RRULE:FREQ=WEEKLY;BYDAY=FR,14:00,180,702-586-1112,https://www.threesquare.org/images/documents/Website_TEFAP_Update_-_Last_Updated_3.18.26.pdf,TEFAP eligibility,walk-in,Schedule has Friday and 4th-Saturday distributions; verify calendar.
Las Vegas,Las Vegas Metro,Catholic Charities Hands of Hope Pantry,"1501 Las Vegas Blvd N, Las Vegas, NV 89101",Monday-Friday 8:00am-3:00pm; last Saturday monthly 8:00am-noon,"RRULE:FREQ=WEEKLY;BYDAY=MO,TU,WE,TH,FR",8:00,420,702-387-2291,https://www.catholiccharities.com/programs/hands-of-hope-community-food-pantry,Register at pantry; may use every 30 days,walk-in,Free pantry; walk-in pedestrian entrance at 1504 N Main St.
Las Vegas,Las Vegas Metro,Cornerstone Christian Fellowship,"5825 Eldora St, Las Vegas, NV 89146",Wednesdays 9:00am-11:00am,RRULE:FREQ=WEEKLY;BYDAY=WE,9:00,120,,https://www.threesquare.org/learn/programs/tefap,TEFAP eligibility,walk-in,Three Square TEFAP pantry.
Las Vegas,Las Vegas Metro,Dream Center Las Vegas,"6601 W Twain Ave, Las Vegas, NV 89103",Tuesdays 2:00pm-4:00pm; Thursdays 2:00pm-4:00pm,"RRULE:FREQ=WEEKLY;BYDAY=TU,TH",14:00,120,702-257-2273,https://www.dreamcenterlasvegas.com/feed-vegas,No questions or charge; open to community,walk-in,Free groceries; times subject to holiday/event changes.
Las Vegas,Las Vegas Metro,First Baptist Church of Las Vegas,"4400 Oakey Blvd, Las Vegas, NV 89102",Tuesdays 8:30am-11:30am,RRULE:FREQ=WEEKLY;BYDAY=TU,8:30,180,,https://www.threesquare.org/learn/programs/tefap,TEFAP eligibility,walk-in,Three Square TEFAP; photo ID/residency may apply.
Las Vegas,Las Vegas Metro,Las Vegas Leading Ladies,"4700 Boulder Hwy, Las Vegas, NV 89121",1st Saturday monthly 10:00am-2:00pm,RRULE:FREQ=MONTHLY;BYDAY=1SA,10:00,240,,https://www.threesquare.org/learn/programs/tefap,TEFAP eligibility,walk-in,Three Square TEFAP pantry.
Las Vegas,Las Vegas Metro,Las Vegas Rescue Mission,"480 W Bonanza Rd, Las Vegas, NV 89106",Daily community meal 5:00pm-6:00pm,RRULE:FREQ=DAILY,17:00,60,702-382-1766,https://www.vegasrescue.org/basicdailyservices,Open to public; line up at west gate,hot meal,Daily free meal.
Las Vegas,Las Vegas Metro,Lord of Harvest Church,"5818 Spring Mountain Rd, Las Vegas, NV 89146",Fridays 2:30pm until food is distributed,RRULE:FREQ=WEEKLY;BYDAY=FR,14:30,180,,https://www.threesquare.org/learn/programs/tefap,TEFAP eligibility; sign-in 10-11am,walk-in,Three Square TEFAP listing; arrive before food runs out.
Las Vegas,Las Vegas Metro,Lutheran Social Services,"4323 Boulder Hwy, Las Vegas, NV 89121",Monday-Thursday 9:00am-1:00pm,"RRULE:FREQ=WEEKLY;BYDAY=MO,TU,WE,TH",9:00,240,,https://www.threesquare.org/learn/programs/tefap,TEFAP eligibility,walk-in,Three Square TEFAP pantry.
Las Vegas,Las Vegas Metro,Parkdale Recreation Center,"3200 Ferndale St, Las Vegas, NV 89121",4th Thursday monthly 8:00am until food is distributed,RRULE:FREQ=MONTHLY;BYDAY=4TH,8:00,180,,https://www.threesquare.org/learn/programs/tefap,TEFAP eligibility,drive-thru,Three Square TEFAP drive-thru and walk-up.
Las Vegas,Las Vegas Metro,St. Vincent Lied Dining Facility,"1501 Las Vegas Blvd N, Las Vegas, NV 89101",Daily 10:00am-11:00am,RRULE:FREQ=DAILY,10:00,60,702-385-2662,https://www.catholiccharities.com/programs/community-meal-st-vincent-lied-dining-facility,Open to public,hot meal,Free community meal; no appointment stated.
Las Vegas,Las Vegas Metro,Valley Vegas Church,"4500 W Sahara Ave, Las Vegas, NV 89102",2nd Saturday monthly 8:00am until food is distributed,RRULE:FREQ=MONTHLY;BYDAY=2SA,8:00,180,,https://www.threesquare.org/learn/programs/tefap,TEFAP eligibility,drive-thru,Three Square TEFAP drive-thru and walk-up.
Las Vegas,Las Vegas Metro,Whitney Recreation Center,"5712 E Missouri Ave, Las Vegas, NV 89122",1st Thursday monthly 4:00pm-6:00pm,RRULE:FREQ=MONTHLY;BYDAY=1TH,16:00,120,,https://www.threesquare.org/learn/programs/tefap,TEFAP eligibility,drive-thru,Three Square TEFAP drive-thru and walk-up.
Mesquite,Las Vegas Metro,Virgin Valley Community Food & Thrift Store,"115 S 1st St, Mesquite, NV 89027",Mondays 3:00pm-5:30pm; mobile pantry last Wednesday monthly 9:00am,RRULE:FREQ=WEEKLY;BYDAY=MO,15:00,150,702-346-0900,https://www.foodpantries.org/li/virgin-valley-community-food-bank,Qualifying families; mobile pantry open to families,mobile pantry,Directory listing; call ahead because hours can change.
North Las Vegas,Las Vegas Metro,Vegas View Church Community Food Bank,"1906 Glider St, North Las Vegas, NV 89030",Wednesdays 9:30am until food distributed; Saturdays 8:00am-10:00am,"RRULE:FREQ=WEEKLY;BYDAY=WE,SA",9:30,180,702-642-6211,https://www.threesquare.org/images/documents/Website_TEFAP_Update_-_Last_Updated_3.18.26.pdf,TEFAP eligibility,walk-in,Three Square listed pantry.
Battle Mountain,Northern Nevada,Assembly of God Helping Hands,"290 Stone Ave, Battle Mountain, NV 89820",1st Saturday monthly 10:00am-11:30am,RRULE:FREQ=MONTHLY;BYDAY=1SA,10:00,90,775-635-2162,https://www.fbnn.org/wp-content/uploads/2024/05/FBNN-TEFAP-Distribution-Schedule-as-of-20260407.pdf,TEFAP eligibility,walk-in,FBNN/NDA TEFAP partner schedule.
Battle Mountain,Northern Nevada,FBNN Mobile Harvest - FCC/FRC,"370 S Mountain St, Battle Mountain, NV 89820",Monthly dates vary; check FBNN rural calendar,RRULE:FREQ=MONTHLY;BYDAY=FR,11:00,90,775-331-3663,https://www.fbnn.org/distribution-calendar-mobile-harvest/,Brief intake first visit/annually; no other requirements,mobile pantry,FBNN Mobile Harvest; exact monthly dates/times change.
Elko,Northern Nevada,F.I.S.H. Prepared Meal,"821 Water St, Elko, NV 89801",Monday-Friday take-out meal 11:30am-noon,"RRULE:FREQ=WEEKLY;BYDAY=MO,TU,WE,TH,FR",11:30,30,775-738-3038,https://www.fbnn.org/wp-content/uploads/2023/05/FBNN-Partner-Food-Pantries-Schedule-Rural-Elko-Eureka-Lander-White-Pine-as-of-20250917-1.pdf,Open meal service; verify current schedule,hot meal,FBNN partner schedule lists prepared take-out meal.
Elko,Northern Nevada,FBNN Mobile Harvest - Elko F.I.S.H.,"821 Water St, Elko, NV 89801",Monthly dates vary; check FBNN rural calendar,RRULE:FREQ=MONTHLY;BYDAY=WE,11:00,90,775-331-3663,https://www.fbnn.org/distribution-calendar-mobile-harvest/,Brief intake first visit/annually; no other requirements,mobile pantry,FBNN Mobile Harvest; exact monthly dates/times change.
Elko,Northern Nevada,Friends in Service Helping (F.I.S.H.),"821 Water St, Elko, NV 89801",Monday and Thursday 9:00am-1:00pm; Tuesday 9:00am-noon; Friday 11:30am-1:00pm,"RRULE:FREQ=WEEKLY;BYDAY=MO,TU,TH,FR",9:00,240,775-738-3038,https://www.icarol.info/ResourceView2.aspx?agencynum=50021758&org=89125,Photo ID; walk-in or appointment accepted,walk-in,Use walk-in hours; no appointment needed for walk-in service.
Ely,Northern Nevada,FBNN Mobile Harvest - Ely Baptist Church,"701 Avenue N, Ely, NV 89301",Monthly dates vary; check FBNN rural calendar,RRULE:FREQ=MONTHLY;BYDAY=FR,15:00,60,775-331-3663,https://www.fbnn.org/distribution-calendar-mobile-harvest/,Brief intake first visit/annually; no other requirements,mobile pantry,FBNN Mobile Harvest; exact monthly dates/times change.
Ely,Northern Nevada,White Pine Ministerial Association,"685 1/2 Lyons Ave, Ely, NV 89301",Mondays 1:00pm-2:00pm; Thursdays 4:30pm-6:30pm,"RRULE:FREQ=WEEKLY;BYDAY=MO,TH",13:00,120,775-296-2665,https://www.fbnn.org/wp-content/uploads/2024/05/FBNN-TEFAP-Distribution-Schedule-as-of-20260407.pdf,TEFAP eligibility,walk-in,FBNN/NDA TEFAP partner schedule.
Fallon,Northern Nevada,Epworth United Methodist Church,"280 E Stillwater St, Fallon, NV 89406",Mondays 10:00am-1:00pm,RRULE:FREQ=WEEKLY;BYDAY=MO,10:00,180,775-423-3659,https://www.fbnn.org/wp-content/uploads/2024/05/FBNN-TEFAP-Distribution-Schedule-as-of-20260407.pdf,TEFAP eligibility,walk-in,FBNN/NDA TEFAP partner schedule.
Fallon,Northern Nevada,FBNN Mobile Harvest - Churchill County Learning Center,"8955 Mission Rd, Fallon, NV 89406",Monthly dates vary; check FBNN rural calendar,RRULE:FREQ=MONTHLY;BYDAY=TU,12:30,60,775-331-3663,https://www.fbnn.org/distribution-calendar-mobile-harvest/,Brief intake first visit/annually; no other requirements,mobile pantry,FBNN Mobile Harvest; exact monthly dates/times change.
Jackpot,Northern Nevada,Jackpot Helping Hands - Pantry,"1594 Pond Dr, Jackpot, NV 89825",2nd and 4th Tuesdays 1:00pm-4:00pm; 2nd and 4th Wednesdays 11:00am-2:00pm,"RRULE:FREQ=MONTHLY;BYDAY=2TU,4TU,2WE,4WE",13:00,180,775-451-1802,https://www.fbnn.org/distribution-calendar-partner-food-pantries/,May visit weekly; call to confirm,walk-in,FBNN partner schedule; directory phone may differ.
Lovelock,Northern Nevada,FBNN Mobile Harvest - Lovelock Food Bank,"810 Franklin Ave, Lovelock, NV 89419",Monthly dates vary; check FBNN rural calendar,RRULE:FREQ=MONTHLY;BYDAY=MO,9:00,60,775-331-3663,https://www.fbnn.org/distribution-calendar-mobile-harvest/,Brief intake first visit/annually; no other requirements,mobile pantry,Pershing County FBNN Mobile Harvest; exact monthly dates/times change.
West Wendover,Northern Nevada,JAS Foundation / Joseph's Pantry,"1920 Plateau Way, West Wendover, NV 89883","Monday, Tuesday, Thursday and Friday 11:00am-2:00pm","RRULE:FREQ=WEEKLY;BYDAY=MO,TU,TH,FR",11:00,180,775-664-3030,https://www.foodpantries.org/li/joesephs-pantry,May visit each time open,walk-in,Food pantry inside Senior Center Thrift Store.
Winnemucca,Northern Nevada,FBNN Mobile Harvest - Pleasant Senior Center,"1480 Lay St, Winnemucca, NV 89445",Monthly dates vary; check FBNN rural calendar,RRULE:FREQ=MONTHLY;BYDAY=MO,13:30,60,775-331-3663,https://www.fbnn.org/distribution-calendar-mobile-harvest/,Brief intake first visit/annually; no other requirements,mobile pantry,"FBNN Mobile Harvest; open community distribution, not CSFP."
Winnemucca,Northern Nevada,Winnemucca Food Bank,"150 S Bridge St, Winnemucca, NV 89445","Monday, Wednesday and Friday 9:00am-noon and 1:00pm-4:00pm","RRULE:FREQ=WEEKLY;BYDAY=MO,WE,FR",9:00,420,775-625-2223,https://www.fbnn.org/wp-content/uploads/2024/05/FBNN-TEFAP-Distribution-Schedule-as-of-20260407.pdf,TEFAP eligibility; verify current intake rules,walk-in,FBNN/NDA TEFAP partner schedule.
Lemmon Valley,Reno-Sparks,North Valleys Church of the Nazarene,"310 E Patrician Dr, Lemmon Valley, NV 89506",Monthly dates vary; check FBNN Mobile Harvest calendar,RRULE:FREQ=MONTHLY;BYDAY=FR,9:00,90,775-331-3663,https://www.fbnn.org/distribution-calendar-mobile-harvest/,Brief intake first visit and annually; no other requirements,mobile pantry,FBNN Mobile Harvest; exact monthly dates/times change.
Reno,Reno-Sparks,Boys & Girls Club of Truckee Meadows,"1090 Bresson Ave, Reno, NV 89502",Monthly dates vary; check FBNN Mobile Harvest calendar,RRULE:FREQ=MONTHLY;BYDAY=FR,12:45,60,775-331-3663,https://www.fbnn.org/distribution-calendar-mobile-harvest/,Brief intake first visit and annually; no other requirements,mobile pantry,FBNN Mobile Harvest; exact monthly dates/times change.
Reno,Reno-Sparks,Church of Jesus Christ of Latter-day Saints,"4751 Neil Rd, Reno, NV 89502",Monthly dates vary; check FBNN Mobile Harvest calendar,RRULE:FREQ=MONTHLY;BYDAY=TH,9:00,120,775-331-3663,https://www.fbnn.org/distribution-calendar-mobile-harvest/,Brief intake first visit and annually; no other requirements,mobile pantry,FBNN Mobile Harvest; exact monthly dates/times change.
Reno,Reno-Sparks,Cold Springs Middle School,"18235 Cody Ct, Reno, NV 89508",Monthly dates vary; check FBNN Mobile Harvest calendar,RRULE:FREQ=MONTHLY;BYDAY=FR,12:45,60,775-331-3663,https://www.fbnn.org/distribution-calendar-mobile-harvest/,Brief intake first visit and annually; no other requirements,mobile pantry,FBNN Mobile Harvest; exact monthly dates/times change.
Reno,Reno-Sparks,Community Health Alliance,"1055 S Wells Ave, Reno, NV 89502",Monthly dates vary; check FBNN Mobile Harvest calendar,RRULE:FREQ=MONTHLY;BYDAY=TH,13:00,60,775-331-3663,https://www.fbnn.org/distribution-calendar-mobile-harvest/,Brief intake first visit and annually; no other requirements,mobile pantry,FBNN Mobile Harvest; exact monthly dates/times change.
Reno,Reno-Sparks,Echo Loder Elementary School,"600 Apple St, Reno, NV 89502",Monthly dates vary; check FBNN Mobile Harvest calendar,RRULE:FREQ=MONTHLY;BYDAY=FR,9:00,60,775-331-3663,https://www.fbnn.org/distribution-calendar-mobile-harvest/,Brief intake first visit and annually; no other requirements,mobile pantry,FBNN Mobile Harvest; exact monthly dates/times change.
Reno,Reno-Sparks,Hope Church of the Nazarene Pantry,"205 W Gepford Pkwy, Sun Valley, NV 89433",Mondays 2:30pm-3:30pm,RRULE:FREQ=WEEKLY;BYDAY=MO,14:30,60,775-673-2700,https://foodpantries.org/li/nv_sun-valley_hope-church-of-the-nazarene-food-pantry,Photo ID and proof of Sun Valley residency,walk-in,Directory listing; call to confirm.
Reno,Reno-Sparks,Loaves N Fishes at Barbara Bennett Park,"400 Island Dr, Reno, NV 89503",Every Thursday 4:00pm; hot meal and groceries available to public,RRULE:FREQ=WEEKLY;BYDAY=TH,16:00,120,775-954-8701,https://www.loavesnfishesnv.org/,Public; no appointment stated,hot meal,Pop-up/no-rain-date ministry schedule.
Reno,Reno-Sparks,Neil Road Recreation Center,"3925 Neil Rd, Reno, NV 89502",Monthly dates vary; check FBNN Mobile Harvest calendar,RRULE:FREQ=MONTHLY;BYDAY=TH,9:00,120,775-331-3663,https://www.fbnn.org/distribution-calendar-mobile-harvest/,Brief intake first visit and annually; no other requirements,mobile pantry,FBNN Mobile Harvest; exact monthly dates/times change.
Reno,Reno-Sparks,Northern Nevada Public Health,"1001 E 9th St Bldg B, Reno, NV 89512",Monthly dates vary; check FBNN Mobile Harvest calendar,RRULE:FREQ=MONTHLY;BYDAY=TU,13:30,90,775-331-3663,https://www.fbnn.org/distribution-calendar-mobile-harvest/,Brief intake first visit and annually; no other requirements,mobile pantry,FBNN Mobile Harvest; exact monthly dates/times change.
Reno,Reno-Sparks,Peppermill Casino,"2707 S Virginia St, Reno, NV 89502",Monthly dates vary; check FBNN Mobile Harvest calendar,RRULE:FREQ=MONTHLY;BYDAY=TH,13:00,60,775-331-3663,https://www.fbnn.org/distribution-calendar-mobile-harvest/,Brief intake first visit and annually; no other requirements,mobile pantry,FBNN Mobile Harvest; exact monthly dates/times change.
Reno,Reno-Sparks,Reno-Sparks Gospel Mission Downtown,"355 Record St, Reno, NV 89501",Breakfast daily 7:00am; dinner daily 5:00pm,RRULE:FREQ=DAILY,7:00,60,775-323-7999,https://rsgm.org/programs-services/food-hunger-services/,Open to hungry individuals/families,hot meal,Two daily meals; schedule_text includes both meal times.
Reno,Reno-Sparks,Reno-Sparks Gospel Mission Pantry,"2115 Timber Way, Reno, NV 89512",Tuesdays and Thursdays 10:00am-3:00pm,"RRULE:FREQ=WEEKLY;BYDAY=TU,TH",10:00,300,775-323-0386,https://rsgm.org/programs-services/community-services/,No signup or ID required; first-come first-served,walk-in,Weekly free groceries.
Reno,Reno-Sparks,Reno-Sparks Gospel Mission Pop-up Pantry,"630 Gentry Way, Reno, NV 89512",Last Saturday monthly 10:00am-noon (third Saturday if holiday weekend),RRULE:FREQ=MONTHLY;BYDAY=SA,10:00,120,775-323-0386,https://rsgm.org/programs-services/community-services/,No prior signup; walk-up or drive-thru,drive-thru,Monthly pop-up; exact Saturday shifts on holiday weekends.
Reno,Reno-Sparks,Second Baptist Church,"1265 Montello St, Reno, NV 89512",Monthly dates vary; check FBNN Mobile Harvest calendar,RRULE:FREQ=MONTHLY;BYDAY=FR,12:30,60,775-331-3663,https://www.fbnn.org/distribution-calendar-mobile-harvest/,Brief intake first visit and annually; no other requirements,mobile pantry,FBNN Mobile Harvest; exact monthly dates/times change.
Reno,Reno-Sparks,St Michael Parish Food Pantry,"14075 Mt Vida St, Reno, NV 89506",Thursdays 4:30pm-5:30pm,RRULE:FREQ=WEEKLY;BYDAY=TH,16:30,60,775-972-7462,https://www.foodpantries.org/li/st-michael-parish-stead,Call ahead; directory lists pantry,walk-in,Directory listing says Thursdays; holiday closures possible.
Reno,Reno-Sparks,St. Vincent Moana Neighborhood Center,"480 E Moana Ln, Reno, NV 89502",Tuesdays and Thursdays noon-4:00pm,"RRULE:FREQ=WEEKLY;BYDAY=TU,TH",12:00,240,,https://ccsnn.org/pages/food-pantry,Pantry intake,walk-in,Catholic Charities client-choice pantry.
Reno,Reno-Sparks,St. Vincent's Dining Room,"325 Valley Rd, Reno, NV 89512",Daily free hot lunch 11:30am-1:00pm,RRULE:FREQ=DAILY,11:30,90,,https://ccsnn.org/pages/dining-room,Open to anyone hungry,hot meal,Catholic Charities community dining room.
Reno,Reno-Sparks,St. Vincent's Food Pantry,"435 Eureka Ave, Reno, NV 89512",Monday-Friday 9:00am-noon and 1:00pm-3:00pm,"RRULE:FREQ=WEEKLY;BYDAY=MO,TU,WE,TH,FR",9:00,360,775-786-5266,https://ccsnn.org/pages/food-pantry,New clients before Friday 2:30pm cutoff; intake,walk-in,Free pantry; hours can vary with volunteers.
Reno,Reno-Sparks,Stead Airport,"4895 Texas Ave, Reno, NV 89506",Monthly dates vary; check FBNN Mobile Harvest calendar,RRULE:FREQ=MONTHLY;BYDAY=FR,9:00,90,775-331-3663,https://www.fbnn.org/distribution-calendar-mobile-harvest/,Brief intake first visit and annually; no other requirements,mobile pantry,FBNN Mobile Harvest; exact monthly dates/times change.
Sparks,Reno-Sparks,Church of Jesus Christ Spirit Filled,"3175 Goldy Way, Sparks, NV 89434",3rd Tuesday monthly 10:30am-noon,RRULE:FREQ=MONTHLY;BYDAY=3TU,10:30,90,775-358-2842,https://foodpantries.org/li/church_of_jesus_christ_spirit_filled_89434,ID required,walk-in,Directory listing; call to confirm.
Sparks,Reno-Sparks,Crosswinds Assembly of God,"2100 El Rancho Dr, Sparks, NV 89431",Monthly dates vary; check FBNN Mobile Harvest calendar,RRULE:FREQ=MONTHLY;BYDAY=WE,9:00,180,775-331-3663,https://www.fbnn.org/distribution-calendar-mobile-harvest/,Brief intake first visit and annually; no other requirements,mobile pantry,FBNN Mobile Harvest; exact monthly dates/times change.
Sparks,Reno-Sparks,Lockwood-Hillside Elementary School,"1250 Peri Ranch Rd, Sparks, NV 89434",Monthly dates vary; check FBNN Mobile Harvest calendar,RRULE:FREQ=MONTHLY;BYDAY=TH,10:00,60,775-331-3663,https://www.fbnn.org/distribution-calendar-mobile-harvest/,Brief intake first visit and annually; no other requirements,mobile pantry,FBNN Mobile Harvest; exact monthly dates/times change.
Sparks,Reno-Sparks,Sparks Christian Fellowship,"510 Greenbrae Dr, Sparks, NV 89431",Monthly dates vary; check FBNN Mobile Harvest calendar,RRULE:FREQ=MONTHLY;BYDAY=TU,9:00,120,775-331-3663,https://www.fbnn.org/distribution-calendar-mobile-harvest/,Brief intake first visit and annually; no other requirements,mobile pantry,FBNN Mobile Harvest; exact monthly dates/times change.
Sparks,Reno-Sparks,Sparks LDS Church,"2955 Rock Blvd, Sparks, NV 89431",Monthly dates vary; check FBNN Mobile Harvest calendar,RRULE:FREQ=MONTHLY;BYDAY=WE,9:00,180,775-331-3663,https://www.fbnn.org/distribution-calendar-mobile-harvest/,Brief intake first visit and annually; no other requirements,mobile pantry,FBNN Mobile Harvest; exact monthly dates/times change.
Sparks,Reno-Sparks,University Family Fellowship Food Pantry,"1125 Stanford Way, Sparks, NV 89431",1st and 3rd Saturdays monthly 9:30am-11:30am,"RRULE:FREQ=MONTHLY;BYDAY=1SA,3SA",9:30,120,775-359-2222,https://www.foodpantries.org/li/nv_sparks_university-family-fellowship-food-pantry,"Photo ID, intake form, proof of residency",walk-in,No appointment necessary per listing; verify hours.
Sun Valley,Reno-Sparks,St. Vincent Sun Valley Neighborhood Center,"130 W Gepford Pkwy, Sun Valley, NV 89433","Mondays, Wednesdays and Fridays noon-4:00pm","RRULE:FREQ=WEEKLY;BYDAY=MO,WE,FR",12:00,240,,https://ccsnn.org/pages/food-pantry,Pantry intake,walk-in,Catholic Charities client-choice pantry.
