city,region,org_name,address,schedule_text,rrule,start_time,duration_min,phone,url,requirements,distribution_type,notes
Batesville,Central Arkansas,Batesville Help & Hope,"2622 E Main St, Batesville, AR 72501","Monday, Wednesday and Friday, 8:00 AM-12:00 PM","RRULE:FREQ=WEEKLY;BYDAY=MO,WE,FR",08:00,240,870-793-9181,https://www.whiterivernow.com/2025/09/08/help-hope-feeds-2000-a-month-but-faces-major-donation-shortfall/,"Proof of residency, income and photo ID; once per month",walk-in,No appointment; families can come once a month.
Batesville,Central Arkansas,Cedar Ridge Food Pantry,"90 Cook Rd, Oil Trough, AR 72564","Tuesdays, 9:00 AM-12:00 PM",RRULE:FREQ=WEEKLY;BYDAY=TU,09:00,180,870-251-1605,https://www.serve.love/resources/food-pantries/batesville-ar/,Photo ID; Independence County residents,walk-in,
Batesville,Central Arkansas,Cedar Ridge Food Pantry,"90 Cook Rd, Oil Trough, AR 72564","Thursdays, 3:00-6:00 PM",RRULE:FREQ=WEEKLY;BYDAY=TH,15:00,180,870-251-1605,https://www.serve.love/resources/food-pantries/batesville-ar/,Photo ID; Independence County residents,walk-in,
Batesville,Central Arkansas,Southside 4-H Food Pantry,"2420A Batesville Blvd, Batesville, AR 72501","Thursdays, 4:00-6:00 PM",RRULE:FREQ=WEEKLY;BYDAY=TH,16:00,120,501-412-4934,https://batesvilletribune.com/local-food-pantries-open-to-serve-independence-county-families/,not stated,walk-in,
Batesville,Central Arkansas,White Drive Baptist Church Food Pantry,"445 White Dr, Batesville, AR 72501","Tuesdays, 10:00-11:30 AM",RRULE:FREQ=WEEKLY;BYDAY=TU,10:00,90,870-698-1211,https://www.whitedrivebaptist.org/foodpantryministry,Photo ID for registration/sign-in,walk-in,Walk-in pantry; current posts say households may visit once every two weeks.
Beebe,Central Arkansas,Beebe Christian Outreach Center,"101 Hwy 64 W, Beebe, AR 72012","Tuesday, Thursday and Saturday, 8:00 AM-12:00 PM","RRULE:FREQ=WEEKLY;BYDAY=TU,TH,SA",08:00,240,501-882-3342,https://www.foodpantries.org/li/beebe_christian_outreach_center_72012,Beebe school district residents; photo ID,walk-in,
Beebe,Central Arkansas,Mount Arratt Baptist Church Food Pantry,"908 N Beech St, Beebe, AR 72012","2nd Saturday, 7:00 AM-1:00 PM",RRULE:FREQ=MONTHLY;BYDAY=2SA,07:00,360,501-882-6260,https://www.foodpantries.org/co/ar-white,Photo ID,walk-in,
Benton,Central Arkansas,Benton Seventh-day Adventist Church Food Pantry,"2615 Lincoln Rd, Benton, AR 72019","3rd Thursday, 9:00 AM-12:00 PM",RRULE:FREQ=MONTHLY;BYDAY=3TH,09:00,180,501-778-0641,https://bentonar.adventistchurch.org/ministries/food-pantry-ministry/,Photo ID; anyone in community,walk-in,Emergency food requests between monthly distributions require contacting church.
Benton,Central Arkansas,Churches Joint Council on Human Needs (CJCOHN),"103 E Elm St, Benton, AR 72015","1st and 3rd Wednesdays, 10:00 AM-2:00 PM","RRULE:FREQ=MONTHLY;BYDAY=1WE,3WE",10:00,240,501-776-2912,https://www.foodpantries.org/li/churches_joint_council_on_human_needs_(cjcohn)_72015,Saline County residents meeting income requirements,drive-thru,"Clothing, toiletries and prescription assistance may also be available."
Benton,Central Arkansas,Johnson Street Church of Christ Food Pantry,"Benton, AR 72015","Tuesdays and Thursdays, 1:00-3:00 PM","RRULE:FREQ=WEEKLY;BYDAY=TU,TH",13:00,120,501-315-9034,https://www.foodpantries.org/li/johnson_street_church_of_christ_72015,Photo ID,walk-in,Street address not published in source.
Benton,Central Arkansas,Mount Zion Missionary Baptist Church Food Pantry,"1305 S East St, Benton, AR 72015","3rd Saturday, 10:00 AM-2:00 PM",RRULE:FREQ=MONTHLY;BYDAY=3SA,10:00,240,501-778-1422,https://www.foodpantries.org/li/mount_zion_missionary_baptist_church_benton_72015,Photo ID,walk-in,
Benton,Central Arkansas,Northside Church of Christ Food Pantry,"917 NE St, Benton, AR 72015","Monday-Wednesday, 1:30-3:00 PM","RRULE:FREQ=WEEKLY;BYDAY=MO,TU,WE",13:30,90,501-315-1128,https://www.foodpantries.org/co/ar-saline,Photo ID plus current utility bill/lease; Saline County residents,walk-in,Rear of metal building facing Military Road.
Bryant,Central Arkansas,Bryant First Southern Baptist Church Food Pantry,"604 S Reynolds Rd, Bryant, AR 72022","2nd Saturday, 9:00-11:00 AM",RRULE:FREQ=MONTHLY;BYDAY=2SA,09:00,120,501-847-3014,https://www.foodpantries.org/li/bryant_first_southern_baptist_church_72022,Photo ID; proof of income,walk-in,
Cabot,Central Arkansas,Briarwood Baptist Church Food Pantry,"1872 Willie Ray Dr, Cabot, AR 72023","2nd Monday, 8:00 AM-12:00 PM",RRULE:FREQ=MONTHLY;BYDAY=2MO,08:00,240,501-941-2337,https://www.arkansasfoodbanks.org/food-bank/briarwood-baptist-church-cabot-food-pantry/,not stated,walk-in,
Cabot,Central Arkansas,Cabot United Methodist Church,,"Tuesday, 9 AM-12 PM",RRULE:FREQ=WEEKLY;BYDAY=TU,09:00,180,501-843-3541,https://www.foodpantries.org/ci/ar-cabot,Lonoke County residents,walk-in,Included for eastern Lonoke-adjacent area.
Cabot,Central Arkansas,"FirstCARE, First Baptist Church Cabot","404 W Olive St, Cabot, AR 72023","Mondays and Thursdays, 9:00 AM-2:00 PM","RRULE:FREQ=WEEKLY;BYDAY=MO,TH",09:00,300,501-941-7893,https://fbccabot.org/firstcare,"Cabot, Austin or Ward residents; transient/homeless also served",walk-in,Food available monthly; source also lists Tuesday evening hours.
Cabot,Central Arkansas,"FirstCARE, First Baptist Church Cabot","404 W Olive St, Cabot, AR 72023","Tuesdays, 5:00-7:00 PM",RRULE:FREQ=WEEKLY;BYDAY=TU,17:00,120,501-941-7893,https://fbccabot.org/firstcare,"Cabot, Austin or Ward residents; transient/homeless also served",walk-in,Food available monthly; source also lists Monday/Thursday daytime hours.
Cabot,Central Arkansas,Hope's Closet & Pantry,"2535 S Rockwood Dr, Cabot, AR 72023","Tuesdays, 9:30 AM-1:00 PM",RRULE:FREQ=WEEKLY;BYDAY=TU,09:30,210,501-628-7173,https://www.foodpantries.org/li/hopes-closet-pantry,Lonoke County residents,walk-in,
Center Ridge,Central Arkansas,Center Ridge Food Pantry,"Hwy 9 and Hwy 124, Center Ridge, AR 72027","2nd and 4th Tuesdays, 11:00 AM-2:00 PM","RRULE:FREQ=MONTHLY;BYDAY=2TU,4TU",11:00,180,501-208-2081,https://www.conwaycounty.guide/pantries,ID and proof of residency,walk-in,Street number not published.
Choctaw,Central Arkansas,Choctaw Food Bank,"201 AR-330 Hwy E, Choctaw, AR 72028","Wednesdays, 9:00 AM-5:00 PM",RRULE:FREQ=WEEKLY;BYDAY=WE,09:00,480,501-253-7987,https://fcl.org/community-resources/page/117/van-buren-county-resources,Photo ID and proof of residency,walk-in,
Clinton,Central Arkansas,Van Buren County Foods for Life,"599 Hwy 65B, Clinton, AR 72031","Tuesdays and Fridays, 10:00 AM-3:00 PM","RRULE:FREQ=WEEKLY;BYDAY=TU,FR",10:00,300,501-745-2332,https://www.foodpantries.org/li/van-buren-county-foods-for-life,Van Buren County residents,walk-in,
Conway,Central Arkansas,Antioch Conway Food Pantry,"110 Amity Rd, Conway, AR 72032","Thursdays, 10:00-11:00 AM",RRULE:FREQ=WEEKLY;BYDAY=TH,10:00,60,501-329-5153,https://antiochconway.com/care,Photo ID,walk-in,Enter through doors facing Middle Road.
Conway,Central Arkansas,Antioch Conway Food Pantry,"110 Amity Rd, Conway, AR 72032","Thursdays, 6:30-7:30 PM",RRULE:FREQ=WEEKLY;BYDAY=TH,18:30,60,501-329-5153,https://antiochconway.com/care,Photo ID,walk-in,Enter through doors facing Middle Road.
Conway,Central Arkansas,Arkansas Community Advocates Sunday Food Distribution,"1900 Tyler St, Conway, AR 72032","Sundays, 7:00-8:30 PM",RRULE:FREQ=WEEKLY;BYDAY=SU,19:00,90,501-327-7482,https://fcl.libnet.info/event/13786684,No questions/no requirements,mobile pantry,West side of library; distribution ends at 8:30 PM or when supplies run out; last Sunday location varies.
Conway,Central Arkansas,Central Baptist Church Food Pantry,"3333 Dave Ward Dr, Conway, AR 72034","1st and 3rd Mondays, 2:00-5:00 PM","RRULE:FREQ=MONTHLY;BYDAY=1MO,3MO",14:00,180,501-329-9283,https://fcl.org/community-resources/page/105/conway-food-pantries-meals,Photo ID and proof of address; Faulkner or Perry County residents,walk-in,
Conway,Central Arkansas,Conway Ministry Center The Storehouse,"225 E Robins St, Conway, AR 72032","Monday, Wednesday and Thursday, 12:00-3:00 PM","RRULE:FREQ=WEEKLY;BYDAY=MO,WE,TH",12:00,180,501-358-6098,https://www.conwayministrycenter.org/what-we-do-1,ID; walk-up access at 2:30 PM is first seven clients only,walk-in,"Appointments are available, but walk-ups are accepted at 2:30 PM while availability lasts; homeless clients may shop during open hours."
Conway,Central Arkansas,Grace United Methodist Church Food Pantry,"1075 Hogan Ln, Conway, AR 72034","1st and 3rd Wednesdays, 1:00-5:00 PM","RRULE:FREQ=MONTHLY;BYDAY=1WE,3WE",13:00,240,501-329-6056,https://fcl.org/community-resources/page/105/conway-food-pantries-meals,Proof of identification,walk-in,May pick up once a month.
Conway,Central Arkansas,Greater Pleasant Branch Food Pantry,"601 Spruce St, Conway, AR 72032","Tuesdays, 6:00-7:00 PM",RRULE:FREQ=WEEKLY;BYDAY=TU,18:00,60,501-327-2164,https://greaterpleasantbranch.org/index.php/food-bank/,none stated,walk-in,Client-choice fresh food and prepared items; availability varies.
Conway,Central Arkansas,Greater Pleasant Branch Food Pantry,"601 Spruce St, Conway, AR 72032","1st Saturday, 8:00-11:00 AM",RRULE:FREQ=MONTHLY;BYDAY=1SA,08:00,180,501-327-2164,https://greaterpleasantbranch.org/index.php/food-bank/,none stated,drive-thru,Prepared food boxes; availability varies.
Conway,Central Arkansas,Salem UMC Loaves and Fishes Food Pantry,"1018 Salem Rd, Conway, AR 72034","Thursdays, 1:00-3:00 PM",RRULE:FREQ=WEEKLY;BYDAY=TH,13:00,120,501-327-2884,https://search.arkansas211.org/search/08b67b2f-14f8-5d80-b70c-1eb43e5eab9d,Photo ID; one box per 30 days,walk-in,No appointment necessary; except holidays.
Conway,Central Arkansas,Soul Food Cafe Mission,"1717 S Donaghey Ave, Conway, AR 72034","Tuesdays, 9:00 AM-3:00 PM",RRULE:FREQ=WEEKLY;BYDAY=TU,09:00,360,501-575-2929,https://www.soulfoodcafemission.org/,"none; equal-opportunity, no precondition",walk-in,"Food boxes, hot meals, clothing, haircuts and hygiene items."
Conway,Central Arkansas,St. Peter's Episcopal Church Food Pantry,"925 Mitchell St, Conway, AR 72034","1st and 3rd Saturdays, 9:00 AM-12:00 PM","RRULE:FREQ=MONTHLY;BYDAY=1SA,3SA",09:00,180,501-329-8174,https://fcl.org/community-resources/page/105/conway-food-pantries-meals,Photo ID and proof of address,walk-in,One box per family per month.
Damascus,Central Arkansas,The Station at Damascus,"114 Tindall Ave, Damascus, AR 72039","Wednesdays, 8:00-11:00 AM",RRULE:FREQ=WEEKLY;BYDAY=WE,08:00,180,501-733-0488,https://fcl.org/community-resources/page/117/van-buren-county-resources,not stated,walk-in,Check Facebook for updates.
Fairfield Bay,Central Arkansas,Heart of the Bay Pantry,"385 Dave Creek Pkwy, Fairfield Bay, AR 72088","Wednesdays, 10:00 AM-2:00 PM",RRULE:FREQ=WEEKLY;BYDAY=WE,10:00,240,,https://fcl.org/community-resources/page/117/van-buren-county-resources,not stated,walk-in,Check Facebook for updated information.
Fairfield Bay,Central Arkansas,Heart of the Bay Pantry,"385 Dave Creek Pkwy, Fairfield Bay, AR 72088","Fridays, 12:00-6:00 PM",RRULE:FREQ=WEEKLY;BYDAY=FR,12:00,360,,https://fcl.org/community-resources/page/117/van-buren-county-resources,not stated,walk-in,Check Facebook for updated information.
Greenbrier,Central Arkansas,Bethlehem Baptist Church Food Pantry,"505 State Hwy 225 W, Greenbrier, AR 72058","1st and 3rd Mondays, 9:00 AM-12:00 PM","RRULE:FREQ=MONTHLY;BYDAY=1MO,3MO",09:00,180,501-679-4464,https://fcl.org/community-resources/page/111/greenbrier-resources,Photo ID; Faulkner County residents,walk-in,
Greenbrier,Central Arkansas,Greenbrier Church of Christ Food Pantry,"12 Wilson Farm Rd, Greenbrier, AR 72058","2nd Thursday, 12:00-1:30 PM",RRULE:FREQ=MONTHLY;BYDAY=2TH,12:00,90,501-679-3647,https://gbcofc.com/,Photo ID,walk-in,Church schedule confirms 2nd Thursday.
Greenbrier,Central Arkansas,Greenbrier Community Food Giveaway,"Dollar Tree parking lot, 57 S Broadview St, Greenbrier, AR 72058","3rd Saturday, 9:00-10:30 AM",RRULE:FREQ=MONTHLY;BYDAY=3SA,09:00,90,501-581-5067,https://www.conwayregional.org/docs/default-source/default-document-library/food-pantry-faulkner-co.pdf,Bring photo ID; details may vary,mobile pantry,While supplies last.
Greenbrier,Central Arkansas,Greenbrier First United Methodist Church Food Pantry,"2 Tyler St, Greenbrier, AR 72058","Monday-Friday, 10:00 AM-2:00 PM","RRULE:FREQ=WEEKLY;BYDAY=MO,TU,WE,TH,FR",10:00,240,501-679-2452,https://fcl.org/community-resources/page/111/greenbrier-resources,Faulkner County residents,walk-in,Assistance limited to six times per year.
Gurdon,Central Arkansas,Beech Street Baptist Church Food Pantry,"1305 E Main St, Gurdon, AR 71743","Monday-Friday, 8:00 AM-4:30 PM","RRULE:FREQ=WEEKLY;BYDAY=MO,TU,WE,TH,FR",08:00,510,870-353-4971,https://www.foodpantries.org/ci/ar-gurdon,Driver license or photo ID; Gurdon residents,walk-in,
Gurdon,Central Arkansas,Center Point Baptist Church Food Pantry,"1438 Hwy 53 N, Gurdon, AR 71743","Monday-Friday, 8:00 AM-12:00 PM","RRULE:FREQ=WEEKLY;BYDAY=MO,TU,WE,TH,FR",08:00,240,501-865-2298,https://foodpantries.org/li/center_point_baptist_church_71743,Driver license or photo ID,walk-in,
Heber Springs,Central Arkansas,Cleburne County Cares Food Pantry,"2016 Hwy 25B N, Heber Springs, AR 72543","Monday, Wednesday and Friday, 9:00 AM-2:30 PM","RRULE:FREQ=WEEKLY;BYDAY=MO,WE,FR",09:00,330,501-362-8486,https://arkansasradio.com/2025/10/cleburne-county-cares-food-pantry-designated-as-emergency-response-pantry/,not stated,walk-in,Emergency Response Pantry; crisis assistance.
Heber Springs,Central Arkansas,First Assembly of God Food Pantry,"1009 W Searcy St, Heber Springs, AR 72543","Thursdays, 9:00 AM-12:00 PM",RRULE:FREQ=WEEKLY;BYDAY=TH,09:00,180,501-362-3379,https://www.foodpantries.org/ci/ar-heber_springs,ID needed per directory,walk-in,Directory also lists a 1-4 PM session; schedule may vary.
Hot Springs,Central Arkansas,Community Services Office Food Pantry,"2254 Albert Pike Rd, Hot Springs, AR 71913","Tuesdays and Thursdays, 9:00 AM-4:00 PM","RRULE:FREQ=WEEKLY;BYDAY=TU,TH",09:00,420,501-624-5724,https://csoark.org/food-assistance/,"Photo ID, proof of Garland County residency, proof of income",walk-in,TEFAP pantry; eligibility income limits apply.
Hot Springs,Central Arkansas,Harvey's Chapel Baptist Church Food Pantry,"2515 Mountain Pine Rd, Hot Springs, AR 71901","Wednesdays, 9:00-11:15 AM",RRULE:FREQ=WEEKLY;BYDAY=WE,09:00,135,501-767-5541,https://occnet.org/our-programs/community-resource-directory/garland-co.html/title/food,Photo ID required at all food pantries (county directory),walk-in,
Hot Springs,Central Arkansas,Lake Hamilton Assembly of God Food Pantry,"2251 Airport Rd, Hot Springs, AR 71913","2nd and 4th Wednesdays, 9:00 AM-12:00 PM","RRULE:FREQ=MONTHLY;BYDAY=2WE,4WE",09:00,180,501-767-7851,https://www.foodpantries.org/ci/ar-hot_springs,not stated,mobile pantry,
Hot Springs,Central Arkansas,Piney Grove Church Food Pantry,"2963 Airport Rd, Hot Springs, AR 71913","Tuesdays and Thursdays, 12:00-4:00 PM","RRULE:FREQ=WEEKLY;BYDAY=TU,TH",12:00,240,501-767-4765,https://findhelp.org/piney-grove-united-methodist-church--hot-springs-ar--food-pantry/6428194737225728?postal=71956,Arkansas photo ID/driver license; Lake Hamilton School District residents west of Hwy 70W bridge,walk-in,May visit once every 30 days.
Hot Springs,Central Arkansas,Royal First Baptist Church Food Pantry,"7402 Albert Pike Rd, Hot Springs, AR 71913","3rd Saturday, 10:00 AM-1:00 PM",RRULE:FREQ=MONTHLY;BYDAY=3SA,10:00,180,501-520-9165,https://www.garlandcounty.org/DocumentCenter/View/7319/Food-Service-Directory-Of-Garland-County-Arkansas-2024?bidId=,Lake Hamilton and Mountain Pine School District residents only; photo ID,walk-in,
Hot Springs,Central Arkansas,St. Mary's Food Pantry,"100 Central Ave, Hot Springs, AR 71901","Mondays, 10:00-11:30 AM (except holidays)",RRULE:FREQ=WEEKLY;BYDAY=MO,10:00,90,501-623-3233,https://www.stmaryofthesprings.com/outreach-ministries,Valid photo ID,walk-in,Open to public; assistance up to 12 times per year.
Hot Springs,Central Arkansas,Trinity Church Oasis Food Pantry,"670 Panama St, Hot Springs, AR 71913","Tuesdays, 1:00-3:00 PM",RRULE:FREQ=WEEKLY;BYDAY=TU,13:00,120,501-624-6453,https://www.foodpantries.org/ci/ar-hot_springs,Photo ID; valid ID/proof of residency may be requested,walk-in,No appointment needed; up to 6 visits per calendar year per directory.
Hot Springs,Central Arkansas,Visitors Chapel AME Church Food Pantry,"319 Church St, Hot Springs, AR 71901","Thursdays, 10:00 AM-2:00 PM",RRULE:FREQ=WEEKLY;BYDAY=TH,10:00,240,501-623-2975,https://www.freefood.org/l/ar_71901_visitors-chapel-ame-church-food-pantry,none stated,walk-in,Emergency food may be available after hours by calling; hot meals 3rd Saturday.
Hot Springs Village,Central Arkansas,Faith Fellowship Church Food Pantry,"3213 N Hwy 7, Hot Springs Village, AR 71909","2nd Wednesday, 9:00 AM-12:00 PM",RRULE:FREQ=MONTHLY;BYDAY=2WE,09:00,180,501-651-0484,http://ffc-ar.com/faith-fellowship-food-pantry/,"Residents of ZIPs 71901, 71949 and 71989",walk-in,Qualifying residents may use pantry once a month.
Hot Springs Village,Central Arkansas,Faith Fellowship Church Food Pantry,"3213 N Hwy 7, Hot Springs Village, AR 71909","4th Wednesday, 9:00 AM-12:00 PM",RRULE:FREQ=MONTHLY;BYDAY=4WE,09:00,180,501-651-0484,http://ffc-ar.com/faith-fellowship-food-pantry/,"Residents of ZIPs 71909, 71910, 71913, 71933, 71956, 71964, 71968 and 72087",walk-in,Qualifying residents may use pantry once a month.
Jacksonville,Central Arkansas,Jacksonville Care Channel,"201 N Elm St, Jacksonville, AR 72076","Monday, Wednesday and Friday, 10:00 AM-1:00 PM","RRULE:FREQ=WEEKLY;BYDAY=MO,WE,FR",10:00,180,501-982-4647,https://www.sherwoodar.gov/DocumentCenter/View/349,Jacksonville ZIP 72076 residents; must receive SNAP; ID/household documents and benefit letter,walk-in,Bring proof of residency and program eligibility.
Little Rock,Central Arkansas,Barrow Road Church of Christ Food Pantry,"900 John Barrow Rd, Little Rock, AR 72205","Wednesdays, 9:00 AM-2:00 PM",RRULE:FREQ=WEEKLY;BYDAY=WE,09:00,300,501-225-2302,https://www.freefood.org/l/ar_72205_barrow-road-church-of-christ-food-pantry,"Photo ID, proof of income, Social Security card; listed ZIP/service restrictions may apply",walk-in,Directory notes service to Pulaski County and specified Little Rock ZIP codes.
Little Rock,Central Arkansas,Bethesda Missionary Baptist Food Pantry,"1316 S Brown St, Little Rock, AR 72204","Tuesdays, 9:00 AM-4:00 PM",RRULE:FREQ=WEEKLY;BYDAY=TU,09:00,420,501-666-2974,https://www.freefood.org/l/ar_72204_bethesda-missionary-baptist,not stated,walk-in,
Little Rock,Central Arkansas,Christ Temple Outreach Center,"1923 S Arch St, Little Rock, AR 72206","Monday-Friday, 9:00 AM-3:30 PM (Tuesday/Thursday 10:00 AM-2:00 PM)","RRULE:FREQ=WEEKLY;BYDAY=MO,TU,WE,TH,FR",09:00,390,501-376-1664,https://www.foodpantries.org/li/christ_temple_outreach_center_72206,Photo ID; proof of income; mainly 72206 but no one turned away,walk-in,Tuesday/Thursday hours are shorter than other weekdays.
Little Rock,Central Arkansas,First Christian Church Food Pantry,"1500 N Mississippi St, Little Rock, AR 72207","Fridays, 10:30 AM-12:00 PM",RRULE:FREQ=WEEKLY;BYDAY=FR,10:30,90,501-225-5656,https://www.freefood.org/l/ar_72207_first-christian-church-little-rock,Driver license/photo ID/Social Security card,walk-in,
Little Rock,Central Arkansas,Geyer Springs United Methodist Church Food Pantry,"5500 Geyer Springs Rd, Little Rock, AR 72209","1st and 3rd Thursdays, 8:30-11:30 AM","RRULE:FREQ=MONTHLY;BYDAY=1TH,3TH",08:30,180,,https://www.arkansasonline.com/news/2025/nov/04/list-of-food-resources/,Photo ID,drive-thru,Drive-through only.
Little Rock,Central Arkansas,Grace Presbyterian Church Food Pantry,"9301 N Rodney Parham Rd, Little Rock, AR 72227","1st and 3rd Thursdays, 5:00-7:00 PM","RRULE:FREQ=MONTHLY;BYDAY=1TH,3TH",17:00,120,501-225-3274,https://www.gracelr.org/mission-programs-and-projects/food-pantry,Photo ID; no ZIP limitations,drive-thru,First-come/first-served; may pick up twice monthly. Walk/bike welcome.
Little Rock,Central Arkansas,Highland Valley UMC Warehouse Food Pantry,"15524 Chenal Parkway, Little Rock, AR 72211","Wednesdays, 3:00-6:00 PM",RRULE:FREQ=WEEKLY;BYDAY=WE,15:00,180,501-224-6047,https://www.hvumc.org/pantry.html,None; all welcome,walk-in,Community meal also served Wednesdays at 5:30 PM during school year.
Little Rock,Central Arkansas,His Love Food Pantry,"9701 W Markham St, Little Rock, AR 72205","Tuesdays, 1:30-4:00 PM",RRULE:FREQ=WEEKLY;BYDAY=TU,13:30,150,501-376-3071,https://www.freefood.org/l/ar_72205_his-love-food-pantry,Driver license or photo ID,walk-in,
Little Rock,Central Arkansas,Immanuel Outreach Church,"1123 Welch St, Little Rock, AR 72202","Saturdays, 11:00 AM-1:00 PM",RRULE:FREQ=WEEKLY;BYDAY=SA,11:00,120,501-301-8292,https://www.foodpantries.org/li/immanuel_outreach_church_72202,Photo ID; proof of income,walk-in,
Little Rock,Central Arkansas,Lifeline Baptist Church Food Pantry,"7601 Baseline Rd, Little Rock, AR 72209","Thursdays, 9:00-11:00 AM",RRULE:FREQ=WEEKLY;BYDAY=TH,09:00,120,501-568-5433,https://www.foodpantries.org/li/lifeline_baptist_church_72209,not stated,walk-in,
Little Rock,Central Arkansas,Mount Zion Baptist Church Food Pantry,"908 Cross St, Little Rock, AR 72202","Wednesdays, 11:00 AM-12:00 PM",RRULE:FREQ=WEEKLY;BYDAY=WE,11:00,60,501-374-5832,https://www.foodpantries.org/li/mount_zion_baptist_church_72202,not stated,walk-in,
Little Rock,Central Arkansas,Mount Zion Baptist Church Food Pantry,"908 Cross St, Little Rock, AR 72202","Saturdays, 11:00 AM-1:00 PM",RRULE:FREQ=WEEKLY;BYDAY=SA,11:00,120,501-374-5832,https://www.foodpantries.org/li/mount_zion_baptist_church_72202,not stated,walk-in,
Little Rock,Central Arkansas,Pulaski Heights UMC Food Pantry,"4823 Woodlawn Dr, Little Rock, AR 72207","1st Wednesday, 8:00-10:00 AM",RRULE:FREQ=MONTHLY;BYDAY=1WE,08:00,120,501-664-3600,https://phumc.com/foodpantry/,none stated,walk-in,Lower parking deck off Lee Avenue (Parking Lot 3); closed holidays.
