city,region,org_name,address,schedule_text,rrule,start_time,duration_min,phone,url,requirements,distribution_type,notes
Perth Amboy,Central Jersey,Raritan Bay Area YMCA Community Food Pantry,"392 Smith St, Perth Amboy, NJ 08861","4th Wednesday, times vary by last name; call for current slot",RRULE:FREQ=MONTHLY;BYDAY=4WE,10:00,120,732-771-9910,https://www.rbaymca.org/main/food-pantry-at-the-center-for-support-success-prosperity/,No appointment; while supplies last,walk-in,Official page does not publish the two last-name time slots in text; call first.
Perth Amboy,Central Jersey,St. Vincent dePaul Food Pantry,"230 New Brunswick Ave, Perth Amboy, NJ 08861",Saturdays 9:45 AM–12:45 PM,RRULE:FREQ=WEEKLY;BYDAY=SA,9:45,180,732-548-4317,https://sjmillstone.com/food-bank-ministry,Walk-in; emergency food for those in need; call ahead,walk-in,Parish page lists client doors open 9:30 AM; schedule may change.
Plainfield,Central Jersey,SHEELD / Shiloh Baptist Church Food Pantry,"515 W 4th St, Plainfield, NJ 07060","3rd & 4th Saturday, 9:00 AM–12:00 PM","RRULE:FREQ=MONTHLY;BYDAY=3SA,4SA",9:00,180,,https://www.sheeld.org/foodpantry,Open to all needing assistance; walk-in,walk-in,Official site; verify dates/hours.
Toms River,Central Jersey,Fulfill – Holiday City Mobile,"631 Jamaica Blvd, Toms River, NJ","4th Friday, 10:00–11:00 AM",RRULE:FREQ=MONTHLY;BYDAY=4FR,10:00,60,732-918-2600,https://fulfillnj.org/wp-content/uploads/2026/06/Mobile-Site-List-as-of-5.13.26-1.pdf,Walk-in mobile distribution; call to confirm,mobile pantry,Current site list dated 5/13/2026.
Toms River,Central Jersey,Fulfill – Toms River Oaks,"923 Oak Ave, Toms River, NJ 08753","4th Wednesday, 12:30–1:30 PM",RRULE:FREQ=MONTHLY;BYDAY=4WE,12:30,60,732-918-2600,https://fulfillnj.org/wp-content/uploads/2026/06/Mobile-Site-List-as-of-5.13.26-1.pdf,Walk-in mobile distribution; call to confirm,mobile pantry,Current site list dated 5/13/2026.
Trenton,Central Jersey,Trenton Area Soup Kitchen,"72 1/2 Escher St, Trenton, NJ 08609",Midday meals Monday–Friday 11:00 AM–1:00 PM; dinners Monday–Thursday 4:00–5:30 PM,"RRULE:FREQ=WEEKLY;BYDAY=MO,TU,WE,TH,FR",11:00,120,609-695-5456,https://www.foodpantries.org/li/Trenton_Area_Soup_Kitchen,Everyone welcome; no questions asked; walk-in,hot meal,Directory listing; call ahead to confirm current service.
Tuckerton,Central Jersey,Fulfill – Harbor View Apartments Mobile,"334 E Main St (Route 9), Tuckerton, NJ","3rd Monday, 10:00–11:00 AM",RRULE:FREQ=MONTHLY;BYDAY=3MO,10:00,60,732-918-2600,https://fulfillnj.org/wp-content/uploads/2026/06/Mobile-Site-List-as-of-5.13.26-1.pdf,Walk-in mobile distribution; call to confirm,mobile pantry,Current site list dated 5/13/2026.
Belvidere,North Jersey,Belvidere United Methodist Church,"219 Hardwick St, Belvidere, NJ 07823",Wednesdays 5:00–7:00 PM; Fridays 10:00 AM–12:00 PM,"RRULE:FREQ=WEEKLY;BYDAY=WE,FR",17:00,120,908-475-4065,https://norwescap.org/wp-content/uploads/2023/03/Norwescap-Food-Pantry-Partners.pdf,Walk-in; call ahead to confirm,walk-in,NORWESCAP partner list; hours subject to change.
Belvidere,North Jersey,United Presbyterian Church Belvidere Soup Kitchen,"224 Mansfield St, Belvidere, NJ 07823","2nd Saturday, 12:00–2:30 PM",RRULE:FREQ=MONTHLY;BYDAY=2SA,12:00,150,908-475-2771,https://norwescap.org/wp-content/uploads/2023/03/Norwescap-Food-Pantry-Partners.pdf,Walk-in; call ahead to confirm,hot meal,NORWESCAP partner list; hours subject to change.
Blairstown,North Jersey,Blairstown United Methodist Church,"10 Stillwater Rd, Blairstown, NJ 07828","1st Saturday, 9:30–11:30 AM",RRULE:FREQ=MONTHLY;BYDAY=1SA,9:30,120,908-362-6693,https://norwescap.org/wp-content/uploads/2023/03/Norwescap-Food-Pantry-Partners.pdf,Walk-in; call ahead to confirm,walk-in,NORWESCAP partner list; hours subject to change.
Blairstown,North Jersey,Evangelical Free Church,"11 Lambert Rd, Blairstown, NJ 07825","2nd Saturday, 9:30–11:30 AM",RRULE:FREQ=MONTHLY;BYDAY=2SA,9:30,120,908-362-8979,https://norwescap.org/wp-content/uploads/2023/03/Norwescap-Food-Pantry-Partners.pdf,Walk-in; call ahead to confirm,walk-in,NORWESCAP partner list; hours subject to change.
Blairstown,North Jersey,First Presbyterian Church Blairstown,"35 Main St, Blairstown, NJ 07825","3rd Saturday, 9:30–11:30 AM",RRULE:FREQ=MONTHLY;BYDAY=3SA,9:30,120,908-362-5254,https://norwescap.org/wp-content/uploads/2023/03/Norwescap-Food-Pantry-Partners.pdf,Walk-in; call ahead to confirm,walk-in,NORWESCAP partner list; hours subject to change.
East Orange,North Jersey,Calvary Baptist Church Soup Kitchen & Food Pantry,"66 S Grove St, East Orange, NJ 07018",Hot meal Tuesday 11:00 AM–1:00 PM; food distribution Monday/Tuesday 11:00 AM–1:00 PM,"RRULE:FREQ=WEEKLY;BYDAY=MO,TU",11:00,120,973-676-6467,https://www.foodpantries.org/li/calvery-baptist-church-soup-kitchen-food-pantry,Open to everyone; walk-in; call ahead,hot meal,Directory listing; service hours may change.
East Orange,North Jersey,Holy Trinity Lutheran Church Food Pantry,"153 Glenwood Ave, East Orange, NJ 07017","Last Tuesday of each month, 10:00 AM–12:00 PM",RRULE:FREQ=MONTHLY;BYDAY=-1TU,10:00,120,973-678-1484,https://www.facebook.com/holytrinity.eastorange.9,"No appointment; ID required; first-come, first-served",walk-in,FoodHelpline listing; verify date/hours.
East Orange,North Jersey,Interfaith Food Pantry of The Oranges,"1 Fellowship Cir, East Orange, NJ 07017",Fridays 9:00 AM–12:00 PM,RRULE:FREQ=WEEKLY;BYDAY=FR,9:00,180,973-414-4141,https://www.foodhelpline.org/resources/city-of-east-orange-food-distribution,"East Orange residents; first-come, until food runs out",walk-in,FoodHelpline listing; verify current schedule.
Hackettstown,North Jersey,Hackettstown Seventh Day Adventist,"927 CR 517, Hackettstown, NJ 07840",Wednesdays 5:00–7:00 PM,RRULE:FREQ=WEEKLY;BYDAY=WE,17:00,120,908-852-6100,https://norwescap.org/wp-content/uploads/2023/03/Norwescap-Food-Pantry-Partners.pdf,Walk-in; call ahead to confirm,walk-in,NORWESCAP partner list; hours subject to change.
Hackettstown,North Jersey,Trinity United Methodist Church,"213 Main St, Hackettstown, NJ 07840",Monday–Thursday 9:00 AM–12:00 PM; Tuesdays 5:00–7:00 PM,"RRULE:FREQ=WEEKLY;BYDAY=MO,TU,WE,TH",9:00,180,908-852-3020,https://norwescap.org/wp-content/uploads/2023/03/Norwescap-Food-Pantry-Partners.pdf,Walk-in; call ahead to confirm,walk-in,NORWESCAP partner list; hours subject to change.
Hamburg,North Jersey,SCARC Hamburg,"100 Quarry Rd, Hamburg, NJ 07419",Monday–Friday 8:00 AM–3:00 PM; Saturday 9:00 AM–12:00 PM,"RRULE:FREQ=WEEKLY;BYDAY=MO,TU,WE,TH,FR,SA",8:00,420,973-827-4076,https://norwescap.org/wp-content/uploads/2023/03/Norwescap-Food-Pantry-Partners.pdf,Walk-in; call ahead to confirm,walk-in,NORWESCAP partner list; verify eligibility.
Hopatcong,North Jersey,Westside United Methodist Church,"16 Maxim Dr, Hopatcong, NJ 07843",Friday 9:00–10:00 AM,RRULE:FREQ=WEEKLY;BYDAY=FR,9:00,60,973-398-0846,https://norwescap.org/wp-content/uploads/2023/03/Norwescap-Food-Pantry-Partners.pdf,Walk-in; call ahead to confirm,walk-in,NORWESCAP partner list; hours subject to change.
Hope,North Jersey,St. Johns United Methodist Church,"354 High St, Hope, NJ 07844","1st–3rd Monday, 9:00 AM–12:00 PM","RRULE:FREQ=MONTHLY;BYDAY=1MO,2MO,3MO",9:00,180,908-459-5759,https://norwescap.org/wp-content/uploads/2023/03/Norwescap-Food-Pantry-Partners.pdf,Walk-in; call ahead to confirm,walk-in,NORWESCAP partner list; hours subject to change.
Jersey City,North Jersey,Love Thy Neighbor Food Pantry at Jerusalem Missionary Baptist Church,"106-08 Atlantic St, Jersey City, NJ 07304","3rd Saturday, 8:00 AM–1:00 PM",RRULE:FREQ=MONTHLY;BYDAY=3SA,8:00,300,,https://www.foodhelpline.org/resources/jerusalem-baptist-church,No appointment or registration; just arrive,walk-in,FoodHelpline listing; verify date/hours.
Jersey City,North Jersey,New Hope Food Pantry (New Hope ETC),"14 Oxford Ave, Jersey City, NJ 07304",Tuesdays at 3:30 PM,RRULE:FREQ=WEEKLY;BYDAY=TU,15:30,60,,https://etcjc.org/programs/programs-food-pantry/,No documentation; all welcome; walk-in,walk-in,Official site gives weekly distribution time; call to confirm location/current hours.
Jersey City,North Jersey,St. Matthew’s Lutheran Church Food Pantry,"85 Wayne St, Jersey City, NJ 07302",Saturdays 9:00 AM–12:00 PM,RRULE:FREQ=WEEKLY;BYDAY=SA,9:00,180,201-898-2350,https://www.stmatthewsjc.net/food-pantry,Walk-in Saturdays; ID/proof of address and bags/cart; separate appointments also offered,walk-in,Official site confirms Saturday walk-in service.
Lafayette,North Jersey,Bodhi Monastery,"67 Lawrence Rd, Lafayette, NJ 07848","3rd Saturday, 8:30–10:30 AM",RRULE:FREQ=MONTHLY;BYDAY=3SA,8:30,120,973-940-0711,https://norwescap.org/wp-content/uploads/2023/03/Norwescap-Food-Pantry-Partners.pdf,Walk-in; call ahead to confirm,walk-in,NORWESCAP partner list; hours subject to change.
Montague,North Jersey,Minisink Reformed Church,"346 River Rd, Montague, NJ 07828","1st & 2nd Thursday, 9:30 AM–12:00 PM","RRULE:FREQ=MONTHLY;BYDAY=1TH,2TH",9:30,150,973-293-3514,https://norwescap.org/wp-content/uploads/2023/03/Norwescap-Food-Pantry-Partners.pdf,Walk-in; call ahead to confirm,walk-in,NORWESCAP partner list; hours subject to change.
Netcong,North Jersey,Stanhope United Methodist Church,"2 NJ-183, Netcong, NJ 07857",Monday–Friday 9:00 AM–3:00 PM,"RRULE:FREQ=WEEKLY;BYDAY=MO,TU,WE,TH,FR",9:00,360,973-347-0247,https://norwescap.org/wp-content/uploads/2023/03/Norwescap-Food-Pantry-Partners.pdf,Walk-in; call ahead to confirm,walk-in,NORWESCAP partner list; hours subject to change.
Newark,North Jersey,Allen AME Church Food Pantry,"56 19th Ave, Newark, NJ 07103","2nd, 3rd & 4th Saturday, 10:00 AM–1:00 PM","RRULE:FREQ=MONTHLY;BYDAY=2SA,3SA,4SA",10:00,180,,https://www.foodhelpline.org/resources/allen-ame-church-food-pantry,No appointment; ID and proof of address required,walk-in,FoodHelpline listing; verify dates/hours.
Newark,North Jersey,Blessed Sacrament Food Pantry,"610 Clinton Ave, Newark, NJ 07108",3rd & 4th Wednesdays 11:00 AM–1:00 PM; 3rd & 4th Saturdays 8:00–10:00 AM,"RRULE:FREQ=MONTHLY;BYDAY=3WE,4WE,3SA,4SA",11:00,120,,https://www.foodhelpline.org/resources/blessed-sacrament-pantry,No appointment; ID required,walk-in,FoodHelpline listing; verify dates and hours before visiting.
Newark,North Jersey,Habitat for Humanity of Greater Newark Community Resource Hub,"298 S Orange Ave, Newark, NJ 07103",Wednesdays from 9:00 AM until food runs out,RRULE:FREQ=WEEKLY;BYDAY=WE,9:00,180,862-288-8365,https://www.habitatnewark.org/programs/community-resource-hub-programs/,"No appointment; first-come, first-served; ID required",walk-in,FoodHelpline listing; verify current schedule.
Newark,North Jersey,House of Mercy Mission,"573 Springfield Ave, Newark, NJ 07103",Saturdays 10:00 AM–12:00 PM; arrive 8:30–9:00 AM for entry ticket,RRULE:FREQ=WEEKLY;BYDAY=SA,10:00,120,973-642-6226,https://www.findhelp.org/house-of-mercy-mission--newark-nj--food-pantry/5084573287907328,Anyone; walk-in; arrive early for entry ticket,walk-in,Findhelp record reviewed Nov. 2025; call ahead.
Newark,North Jersey,Love of Jesus Family Church of North Newark,"4 North Hawthorne Lane, Newark, NJ 07107","3rd Saturday, 9:00 AM–1:00 PM",RRULE:FREQ=MONTHLY;BYDAY=3SA,9:00,240,973-350-6619,https://www.lojnorthnewark.org/food-pantry,No appointment; ID and own bags/cart required,walk-in,FoodHelpline listing; verify dates/hours.
Newark,North Jersey,The Apostles’ House Food Pantry,"22 Grant St, Newark, NJ 07104",Monday/Wednesday/Friday 10:00 AM–3:00 PM,"RRULE:FREQ=WEEKLY;BYDAY=MO,WE,FR",10:00,300,973-482-0625,https://theapostleshouse.org/food-pantry,Walk-in during posted pantry hours; call ahead,walk-in,Official site says pantry is open three days weekly.
Newton,North Jersey,Project Self-Sufficiency,"127 Mill St, Newton, NJ 07860",Monday/Wednesday/Friday 2:00–4:00 PM,"RRULE:FREQ=WEEKLY;BYDAY=MO,WE,FR",14:00,120,973-940-3500,https://norwescap.org/wp-content/uploads/2023/03/Norwescap-Food-Pantry-Partners.pdf,Walk-in; call ahead to confirm,walk-in,NORWESCAP partner list; verify distribution access.
Newton,North Jersey,SCARC Newton,"901 Swartswood Rd, Newton, NJ 07860",Monday–Friday 9:30 AM–1:30 PM,"RRULE:FREQ=WEEKLY;BYDAY=MO,TU,WE,TH,FR",9:30,240,973-827-8911,https://norwescap.org/wp-content/uploads/2023/03/Norwescap-Food-Pantry-Partners.pdf,Walk-in; call ahead to confirm,walk-in,NORWESCAP partner list; verify eligibility.
Newton,North Jersey,St. Joseph Church–Saint Mother Teresa Food Pantry,"4 Camre Dr, Newton, NJ 07860",Monday 10:30 AM–12:00 PM,RRULE:FREQ=WEEKLY;BYDAY=MO,10:30,90,973-383-7000,https://norwescap.org/wp-content/uploads/2023/03/Norwescap-Food-Pantry-Partners.pdf,Walk-in; call ahead to confirm,walk-in,NORWESCAP partner list; hours subject to change.
Newton,North Jersey,Vernon United Methodist Church,"303 NJ-94, Vernon, NJ 07462",Monday/Wednesday/Friday 9:30 AM–12:30 PM,"RRULE:FREQ=WEEKLY;BYDAY=MO,WE,FR",9:30,180,973-764-3188,https://norwescap.org/wp-content/uploads/2023/03/Norwescap-Food-Pantry-Partners.pdf,Walk-in; call ahead to confirm,walk-in,NORWESCAP partner list; hours subject to change.
Passaic,North Jersey,SS. Peter & Paul Russian Orthodox Cathedral Food Pantry,"4th St near cathedral Cultural Center, Passaic, NJ 07055",Monday–Friday 10:00 AM–3:00 PM,"RRULE:FREQ=WEEKLY;BYDAY=MO,TU,WE,TH,FR",10:00,300,973-778-0826,https://www.foodpantries.org/ci/nj-passaic,Walk-in during pantry hours; call ahead,walk-in,Directory listing; verify current address/hours.
Paterson,North Jersey,Deliverance Holy Tabernacle Food Pantry,"2 Barnet Pl, Paterson, NJ 07522",Monday–Friday 8:00 AM–6:00 PM; 2nd & 4th Saturday 11:00 AM–3:00 PM,"RRULE:FREQ=WEEKLY;BYDAY=MO,TU,WE,TH,FR",8:00,600,973-595-1624,https://food-banks.org/detail/deliverance_holy_tabernacle_food_pantry_paterson_nj.html,"Walk-in; ID, proof of income/address and children’s documents required",walk-in,Directory listing; call ahead to verify.
Paterson,North Jersey,Love of Jesus Food Pantry,"385 Broadway, Paterson, NJ 07501","4th Tuesday, 10:00 AM–12:00 PM",RRULE:FREQ=MONTHLY;BYDAY=4TU,10:00,120,973-742-6718,https://www.foodhelpline.org/resources/love-of-jesus-food-pantry-1,No appointment; call to confirm,walk-in,FoodHelpline listing; verify monthly dates.
Paterson,North Jersey,Paterson Church of God,"351 10th Ave, Paterson, NJ 07514","2nd Monday, 12:00–3:00 PM (first-come, while supplies last)",RRULE:FREQ=MONTHLY;BYDAY=2MO,12:00,180,,https://www.foodhelpline.org/resources/paterson-church-of-god,"No appointment; ID required; first-come, first-served",walk-in,FoodHelpline listing; verify monthly dates.
Phillipsburg,North Jersey,Catholic Charities,"387 S Main St, Phillipsburg, NJ 08865",Monday–Wednesday & Friday 10:00 AM–3:30 PM; Thursday 1:00–3:30 PM,"RRULE:FREQ=WEEKLY;BYDAY=MO,TU,WE,TH,FR",10:00,330,908-859-5447,https://norwescap.org/wp-content/uploads/2023/03/Norwescap-Food-Pantry-Partners.pdf,Walk-in; call ahead to confirm,walk-in,NORWESCAP partner list; hours subject to change.
Phillipsburg,North Jersey,Fellowship Outreach,"300 Cromwell St, Phillipsburg, NJ 08865","2nd Friday & 3rd Saturday, 11:00 AM–1:00 PM","RRULE:FREQ=MONTHLY;BYDAY=2FR,3SA",11:00,120,908-859-0134,https://norwescap.org/wp-content/uploads/2023/03/Norwescap-Food-Pantry-Partners.pdf,Walk-in; call ahead to confirm,walk-in,NORWESCAP partner list; hours subject to change.
Phillipsburg,North Jersey,Norwescap Traditions Food Pantry,"712 S Main St, Phillipsburg, NJ 08865",Monday–Friday 8:30 AM–4:30 PM,"RRULE:FREQ=WEEKLY;BYDAY=MO,TU,WE,TH,FR",8:30,480,908-454-3400 x3087,https://norwescap.org/wp-content/uploads/2023/03/Norwescap-Food-Pantry-Partners.pdf,Walk-in; call ahead to confirm,walk-in,NORWESCAP partner list; hours subject to change.
Phillipsburg,North Jersey,River of Life,"445 S Main St, Phillipsburg, NJ 08865","2nd & 4th Saturday, 10:00 AM–12:00 PM","RRULE:FREQ=MONTHLY;BYDAY=2SA,4SA",10:00,120,908-213-1377,https://norwescap.org/wp-content/uploads/2023/03/Norwescap-Food-Pantry-Partners.pdf,Walk-in; call ahead to confirm,walk-in,NORWESCAP partner list; hours subject to change.
Phillipsburg,North Jersey,St. Luke’s Food Pantry,"500 Hillcrest Blvd, Phillipsburg, NJ 08865","2nd & 4th Monday, 1:30–3:30 PM","RRULE:FREQ=MONTHLY;BYDAY=2MO,4MO",13:30,120,908-859-1479,https://norwescap.org/wp-content/uploads/2023/03/Norwescap-Food-Pantry-Partners.pdf,Walk-in; call ahead to confirm,walk-in,NORWESCAP partner list; hours subject to change.
Port Murray,North Jersey,Hillcrest Church,"590 NJ-57, Port Murray, NJ 07865",Thursdays 10:00–11:00 AM; Saturdays 2:00–4:00 PM,"RRULE:FREQ=WEEKLY;BYDAY=TH,SA",10:00,120,908-689-7774,https://norwescap.org/wp-content/uploads/2023/03/Norwescap-Food-Pantry-Partners.pdf,Walk-in; call ahead to confirm,walk-in,NORWESCAP partner list; hours subject to change.
Wantage,North Jersey,Church of the Good Shepherd,"200 NJ-23, Wantage, NJ 07461",Tuesday/Thursday 9:30–11:30 AM,"RRULE:FREQ=WEEKLY;BYDAY=TU,TH",9:30,120,973-875-0919,https://norwescap.org/wp-content/uploads/2023/03/Norwescap-Food-Pantry-Partners.pdf,Walk-in; call ahead to confirm,walk-in,NORWESCAP partner list; hours subject to change.
Washington,North Jersey,Community Food Pantry of Washington,"40 E Church St, Washington, NJ 07882",Tuesday–Friday 9:15–11:00 AM,"RRULE:FREQ=WEEKLY;BYDAY=TU,WE,TH,FR",9:15,105,908-689-2547,https://norwescap.org/wp-content/uploads/2023/03/Norwescap-Food-Pantry-Partners.pdf,Walk-in; call ahead to confirm,walk-in,NORWESCAP partner list; hours subject to change.
Washington,North Jersey,Open Cupboard Food Pantry,"386 E Washington Ave, Washington, NJ 07882",Tuesday 9:00 AM–12:00 PM; Thursday 4:00–7:00 PM; Saturday 9:00 AM–12:00 PM,"RRULE:FREQ=WEEKLY;BYDAY=TU,TH,SA",9:00,180,908-730-7320,https://norwescap.org/wp-content/uploads/2023/03/Norwescap-Food-Pantry-Partners.pdf,Walk-in; call ahead to confirm,walk-in,NORWESCAP partner list; hours subject to change.
Washington,North Jersey,The Outreach Connection,"432 NJ-31, Washington, NJ 07882",Tuesday 5:30–7:30 PM; Thursday 10:00 AM–2:00 PM; 2nd Saturday 10:00 AM–2:00 PM,"RRULE:FREQ=WEEKLY;BYDAY=TU,TH",17:30,240,908-574-2292,https://norwescap.org/wp-content/uploads/2023/03/Norwescap-Food-Pantry-Partners.pdf,Walk-in; call ahead to confirm,walk-in,NORWESCAP partner list; hours subject to change.
Washington,North Jersey,Washington Assembly of God,"33 Brass Castle Rd, Washington, NJ 07882",Thursday 1:30–4:00 PM,RRULE:FREQ=WEEKLY;BYDAY=TH,13:30,150,908-689-7777,https://norwescap.org/wp-content/uploads/2023/03/Norwescap-Food-Pantry-Partners.pdf,Walk-in; call ahead to confirm,walk-in,NORWESCAP partner list; hours subject to change.
