city,region,org_name,address,schedule_text,rrule,start_time,duration_min,phone,url,requirements,distribution_type,notes
Rochester,Rochester MN,Channel One Food Shelf,131 35th St SE,Monday–Thursday 8:00 a.m.–6:00 p.m.; Friday 8:00 a.m.–12:00 p.m.,"RRULE:FREQ=WEEKLY;BYDAY=MO,TU,WE,TH,FR",8:00,600,507-424-1707,https://www.helpingfeedpeople.org/programs/food-shelf/,Self-report household income ≤300% FPG; no ID/proof required; no appointment.,walk-in,Olmsted County food shelf; indoor shopping.
New Ulm,Southern Minnesota,New Ulm Area Emergency Food Shelf,1305 S Valley St,Mondays/Wednesdays 12:00–2:45; 1st Monday 6:30–7:45,"RRULE:FREQ=WEEKLY;BYDAY=MO,WE",12:00,165,507-354-7668,https://newulmfoodshelf.com/need-help/,Know household income; annual registration; once per calendar month; walk-in.,walk-in,First Monday also evening hours.
St. Cloud,St. Cloud Area,Catholic Charities Emergency Services Food Shelf,"157 Roosevelt Rd, Suite 100",Monday 9:00–2:30; Wednesday 9:00–6:00; Friday 9:00–2:30,"RRULE:FREQ=WEEKLY;BYDAY=MO,WE,FR",9:00,540,320-229-4560,https://www.ccstcloud.org/food-services,"Walk-ins first-come, first-served during program hours; intake asks household info.",walk-in,Appointments also offered but not required for walk-ins.
St. Cloud,St. Cloud Area,Elmer’s Kitchen / St. Cloud First UMC,"First United Methodist Church, St. Cloud",Sundays at 2:00 p.m.,RRULE:FREQ=WEEKLY;BYDAY=SU,14:00,60,320-252-7463,https://www.firstchurchstcloud.org/in-mission-outreach/,Free meal for those in need; walk-in.,hot meal,Hosted by rotating church/local groups.
St. Cloud,St. Cloud Area,Salvation Army St. Cloud Community Lunch,400 Highway 10 S,Monday–Friday 11:30–12:45,"RRULE:FREQ=WEEKLY;BYDAY=MO,TU,WE,TH,FR",11:30,75,320-252-4552,https://centralusa.salvationarmy.org/northern/StCloud/cure-hunger/,All welcome; walk-in.,hot meal,Hot meal at worship/service center.
St. Cloud,St. Cloud Area,Salvation Army St. Cloud Food Shelf,400 Highway 10 S,Mon 1:00–2:40; Tue/Thu 9:00–10:30 and 1:00–2:40; 4th Mon 4:00–5:30,"RRULE:FREQ=WEEKLY;BYDAY=MO,TU,TH",9:00,460,320-252-4552,https://centralusa.salvationarmy.org/northern/StCloud/cure-hunger/,Free food shelf; walk-in; arrive 20 minutes before closing; annual registration.,walk-in,4th Monday additional evening window.
Blaine,Twin Cities Metro,Salvation Army Blaine Social Services Food Shelf,"1201 89th Ave NE, Suite 130",Monday–Thursday 8:30 a.m.–4:00 p.m.,"RRULE:FREQ=WEEKLY;BYDAY=MO,TU,WE,TH",8:30,450,763-755-6873,https://centralusa.salvationarmy.org/twin-cities/get-food-help/,Free to anyone in need; walk-in food shelf.,walk-in,Verify holiday/seasonal changes.
Bloomington,Twin Cities Metro,Christ the King Lutheran Church,8600 Fremont Ave S,Monday–Friday 5:00–6:00 p.m.,"RRULE:FREQ=WEEKLY;BYDAY=MO,TU,WE,TH,FR",17:00,60,612-377-9810,https://www.loavesandfishesmn.org/free-meal-programming/,"Free meal; no questions asked; walk-in, no reservation/registration.",hot meal,Takeaway and/or dine-in; check site status before travel.
Brooklyn Center,Twin Cities Metro,Brooklyn United Methodist Church,7200 Brooklyn Blvd,"Monday, Wednesday, Friday 12:00–1:00 p.m.","RRULE:FREQ=WEEKLY;BYDAY=MO,WE,FR",12:00,60,612-377-9810,https://www.loavesandfishesmn.org/free-meal-programming/,"Free meal; no questions asked; walk-in, no reservation/registration.",hot meal,Takeaway and/or dine-in; check site status before travel.
Burnsville,Twin Cities Metro,Faith Covenant Church,12921 Nicollet Ave,Wednesdays 5:30–6:30 p.m.,RRULE:FREQ=WEEKLY;BYDAY=WE,17:30,60,612-377-9810,https://www.loavesandfishesmn.org/free-meal-programming/,"Free meal; no questions asked; walk-in, no reservation/registration.",hot meal,Takeaway and/or dine-in; check site status before travel.
Burnsville,Twin Cities Metro,Salvation Army Burnsville Social Services Food Shelf,13901 Fairview Dr,Monday 1–3 and 5–7; Tue noon–2; Wed 5–7; Thu 10:30–12:30,"RRULE:FREQ=WEEKLY;BYDAY=MO,TU,WE,TH",13:00,360,952-898-9367,https://centralusa.salvationarmy.org/twin-cities/get-food-help/,Free to anyone in need; walk-in food shelf.,walk-in,Verify holiday/seasonal changes.
Chaska,Twin Cities Metro,Chaska Moravian Church,115 E 4th St,"2nd Saturday, 12:00–2:00 p.m.",RRULE:FREQ=MONTHLY;BYDAY=SA;BYSETPOS=2,12:00,60,612-377-9810,https://www.loavesandfishesmn.org/free-meal-programming/,"Free meal; no questions asked; walk-in, no reservation/registration.",hot meal,Takeaway and/or dine-in; check site status before travel.
Eagan,Twin Cities Metro,Easter Lutheran Church,4545 Pilot Knob Rd,Monday–Thursday 5:30–6:30 p.m.,"RRULE:FREQ=WEEKLY;BYDAY=MO,TU,WE,TH",17:30,60,612-377-9810,https://www.loavesandfishesmn.org/free-meal-programming/,"Free meal; no questions asked; walk-in, no reservation/registration.",hot meal,Takeaway and/or dine-in; check site status before travel.
Farmington,Twin Cities Metro,The Open Door Rambling River Pop-Up Produce,"Rambling River Center, 325 Oak St","3rd Tuesday of the month, 3:00–4:30 p.m.",RRULE:FREQ=MONTHLY;BYDAY=TU;BYSETPOS=3,15:00,90,651-686-0787,https://theopendoorpantry.org/mobile/,No appointment required; anyone in need; bring bags/carts.,mobile pantry,Dakota County; open while supplies last.
Fridley,Twin Cities Metro,Fridley United Methodist Church,680 Mississippi St NE,"4th Saturday, 11:30 a.m.–12:30 p.m.",RRULE:FREQ=MONTHLY;BYDAY=SA;BYSETPOS=4,11:30,60,612-377-9810,https://www.loavesandfishesmn.org/free-meal-programming/,"Free meal; no questions asked; walk-in, no reservation/registration.",hot meal,Takeaway and/or dine-in; check site status before travel.
Lakeville,Twin Cities Metro,Hosanna Church,9600 163rd St W,Tuesdays 5:00–6:00 p.m.,RRULE:FREQ=WEEKLY;BYDAY=TU,17:00,60,612-377-9810,https://www.loavesandfishesmn.org/free-meal-programming/,"Free meal; no questions asked; walk-in, no reservation/registration.",hot meal,Takeaway and/or dine-in; check site status before travel.
Minneapolis,Twin Cities Metro,Great is Thy Faithfulness,1115 30th Ave N,Monday–Friday 5:30–6:30 p.m.,"RRULE:FREQ=WEEKLY;BYDAY=MO,TU,WE,TH,FR",17:30,60,612-377-9810,https://www.loavesandfishesmn.org/free-meal-programming/,"Free meal; no questions asked; walk-in, no reservation/registration.",hot meal,Takeaway and/or dine-in; check site status before travel.
Minneapolis,Twin Cities Metro,Holy Rosary Church Hall,2424 18th Ave S,Monday–Thursday 5:15–6:15 p.m.,"RRULE:FREQ=WEEKLY;BYDAY=MO,TU,WE,TH",17:15,60,612-377-9810,https://www.loavesandfishesmn.org/free-meal-programming/,"Free meal; no questions asked; walk-in, no reservation/registration.",hot meal,Takeaway and/or dine-in; check site status before travel.
Minneapolis,Twin Cities Metro,ICCM Life Center,1812 Park Ave S,Tuesday–Friday 1:00–3:00 p.m.,"RRULE:FREQ=WEEKLY;BYDAY=TU,WE,TH,FR",13:00,60,612-377-9810,https://www.loavesandfishesmn.org/free-meal-programming/,"Free meal; no questions asked; walk-in, no reservation/registration.",hot meal,Takeaway and/or dine-in; check site status before travel.
Minneapolis,Twin Cities Metro,Loaves & Fishes Community Distribution,2904 N 2nd St,Fridays 9:00 a.m.–1:30 p.m.,RRULE:FREQ=WEEKLY;BYDAY=FR,9:00,270,612-377-9810,https://www.loavesandfishesmn.org/free-meal-programming/,Free groceries; walk-in distribution.,walk-in,Outdoor distribution; food selection varies.
Minneapolis,Twin Cities Metro,Mount Olivet Lutheran Church,5025 Knox Ave S,Thursdays 4:00–5:30 p.m.,RRULE:FREQ=WEEKLY;BYDAY=TH,16:00,60,612-377-9810,https://www.loavesandfishesmn.org/free-meal-programming/,"Free meal; no questions asked; walk-in, no reservation/registration.",hot meal,Takeaway and/or dine-in; check site status before travel.
Minneapolis,Twin Cities Metro,Nokomis Heights Lutheran Church,5300 10th Ave S,Wednesdays 5:00–6:00 p.m.,RRULE:FREQ=WEEKLY;BYDAY=WE,17:00,60,612-377-9810,https://www.loavesandfishesmn.org/free-meal-programming/,"Free meal; no questions asked; walk-in, no reservation/registration.",hot meal,Takeaway and/or dine-in; check site status before travel.
Minneapolis,Twin Cities Metro,Peace House Community,1816 Portland Ave,Monday–Friday 5:00–6:00 p.m.,"RRULE:FREQ=WEEKLY;BYDAY=MO,TU,WE,TH,FR",17:00,60,612-377-9810,https://www.loavesandfishesmn.org/free-meal-programming/,"Free meal; no questions asked; walk-in, no reservation/registration.",hot meal,Takeaway and/or dine-in; check site status before travel.
Minneapolis,Twin Cities Metro,Prospect Park United Methodist,22 Orlin Ave SE,3rd Wednesday 5:30–6:30 p.m.,RRULE:FREQ=MONTHLY;BYDAY=WE;BYSETPOS=3,17:30,60,612-377-9810,https://www.loavesandfishesmn.org/free-meal-programming/,"Free meal; no questions asked; walk-in, no reservation/registration.",hot meal,Takeaway and/or dine-in; check site status before travel.
Minneapolis,Twin Cities Metro,Salvation Army Central Avenue Food Shelf,2727 Central Ave NE,Monday–Friday 8:00–12:00 and 1:00–4:00,"RRULE:FREQ=WEEKLY;BYDAY=MO,TU,WE,TH,FR",8:00,480,612-789-2858,https://centralusa.salvationarmy.org/twin-cities/get-food-help/,Free to anyone in need; arrive 30 minutes before closing.,walk-in,Verify holiday/seasonal changes.
Minneapolis,Twin Cities Metro,Salvation Army East Lake Street Food Shelf,1604 E Lake St,Monday–Friday 8:00–11:00 and 1:00–3:00; closed Wed afternoon,"RRULE:FREQ=WEEKLY;BYDAY=MO,TU,WE,TH,FR",8:00,420,612-721-1513,https://centralusa.salvationarmy.org/twin-cities/get-food-help/,Free to anyone in need; walk-in food shelf.,walk-in,Verify holiday/seasonal changes.
Minneapolis,Twin Cities Metro,Salvation Army Harbor Light Center,1010 Currie Ave,"Thursday–Monday, 6:00 p.m.","RRULE:FREQ=WEEKLY;BYDAY=MO,TH,FR,SA,SU",18:00,60,612-338-3361,https://centralusa.salvationarmy.org/twin-cities/get-food-help/,Free hot meal; anyone in need.,hot meal,Verify holiday/seasonal changes.
Minneapolis,Twin Cities Metro,Salvation Army North Lyndale Food Shelf,2024 Lyndale Ave N,"Monday, Tuesday, Wednesday, Friday 8:30–11:00 and 1:00–3:00; Thursday 1:00–3:00","RRULE:FREQ=WEEKLY;BYDAY=MO,TU,WE,TH,FR",8:30,390,612-522-4871,https://centralusa.salvationarmy.org/twin-cities/get-food-help/,Free to anyone in need; walk-in food shelf.,walk-in,Verify holiday/seasonal changes.
Minneapolis,Twin Cities Metro,Salvation Army Temple Corps,1604 E Lake St,Monday–Wednesday 12:00–1:00 p.m.,"RRULE:FREQ=WEEKLY;BYDAY=MO,TU,WE",12:00,60,612-377-9810,https://www.loavesandfishesmn.org/free-meal-programming/,"Free meal; no questions asked; walk-in, no reservation/registration.",hot meal,Takeaway and/or dine-in; check site status before travel.
Minneapolis,Twin Cities Metro,True Vine New Bethel,2639 N Thomas Ave,Monday–Friday 12:30–1:30 p.m.,"RRULE:FREQ=WEEKLY;BYDAY=MO,TU,WE,TH,FR",12:30,60,612-377-9810,https://www.loavesandfishesmn.org/free-meal-programming/,"Free meal; no questions asked; walk-in, no reservation/registration.",hot meal,Takeaway and/or dine-in; check site status before travel.
Plymouth,Twin Cities Metro,Plymouth Covenant Church,4300 Vicksburg Ln N,Saturdays 5:30–6:30 p.m.,RRULE:FREQ=WEEKLY;BYDAY=SA,17:30,60,612-377-9810,https://www.loavesandfishesmn.org/free-meal-programming/,"Free meal; no questions asked; walk-in, no reservation/registration.",hot meal,Takeaway and/or dine-in; check site status before travel.
Shakopee,Twin Cities Metro,St. John’s Lutheran Church,119 8th Ave W,"Monday, Tuesday, Thursday, Friday 5:30–6:30 p.m.","RRULE:FREQ=WEEKLY;BYDAY=MO,TU,TH,FR",17:30,60,612-377-9810,https://www.loavesandfishesmn.org/free-meal-programming/,"Free meal; no questions asked; walk-in, no reservation/registration.",hot meal,Takeaway and/or dine-in; check site status before travel.
St. Paul,Twin Cities Metro,Fruit of the Vine Food Shelf,1280 Arcade St,Tuesdays 3:00–6:00; Saturdays 9:00–12:00,"RRULE:FREQ=WEEKLY;BYDAY=TU,SA",15:00,180,651-771-8407,https://vcsmn.org/services/,Walk-in food shelf; Tuesday/Saturday general hours.,walk-in,Friday crisis appointment orders excluded.
St. Paul,Twin Cities Metro,Keystone Community Food Center,1800 University Ave W,Mon/Tue/Thu/Fri 10–12 and 2–4; Wed 11–1 and 4–6,"RRULE:FREQ=WEEKLY;BYDAY=MO,TU,WE,TH,FR",10:00,480,651-917-3792,https://keystoneservices.org/food-shelf/,"Minnesota resident and income-eligible; no appointment; first-come, first-served.",walk-in,Once monthly plus limited emergency visits.
St. Paul,Twin Cities Metro,PBC Fishes & Loaves Food Shelf,1505 Burns Ave,"Saturdays 10:30–12:00, weather permitting",RRULE:FREQ=WEEKLY;BYDAY=SA,10:30,90,651-888-1101,https://pbcmn.org/food-shelf/,Everyone welcome; curbside drive-through.,drive-thru,Closed holiday weekends.
St. Paul,Twin Cities Metro,Richard M. Schulze Family Foundation Saint Paul Opportunity Center,422 Dorothy Day Place,Every day 4:30–5:15 p.m.,"RRULE:FREQ=WEEKLY;BYDAY=MO,TU,WE,TH,FR,SA,SU",16:30,60,612-377-9810,https://www.loavesandfishesmn.org/free-meal-programming/,"Free meal; no questions asked; walk-in, no reservation/registration.",hot meal,Takeaway and/or dine-in; check site status before travel.
St. Paul,Twin Cities Metro,Salvation Army Payne Avenue Community Center,1019 Payne Ave,Monday–Friday 11:45 a.m.–12:45 p.m.,"RRULE:FREQ=WEEKLY;BYDAY=MO,TU,WE,TH,FR",11:45,60,651-776-8169,https://centralusa.salvationarmy.org/twin-cities/get-food-help/,Free hot meal; anyone in need.,hot meal,Verify holiday/seasonal changes.
St. Paul,Twin Cities Metro,Salvation Army West 7th Street Food Shelf,401 7th St W,Monday and Wednesday 9:00–11:00; Tuesday and Thursday 1:00–3:00,"RRULE:FREQ=WEEKLY;BYDAY=MO,TU,WE,TH",9:00,360,651-224-4316,https://centralusa.salvationarmy.org/twin-cities/get-food-help/,Free food shelf; new walk-ins accepted in listed windows.,walk-in,Verify holiday/seasonal changes.
St. Paul,Twin Cities Metro,St. Matthew’s Catholic Church,510 Hall Ave,Monday–Friday 5:00–6:00 p.m.,"RRULE:FREQ=WEEKLY;BYDAY=MO,TU,WE,TH,FR",17:00,60,612-377-9810,https://www.loavesandfishesmn.org/free-meal-programming/,"Free meal; no questions asked; walk-in, no reservation/registration.",hot meal,Takeaway and/or dine-in; check site status before travel.
Moorhead,Western Minnesota,Bridgepointe Community Food Pantry,121 17th St N,2nd and 4th Wednesdays 10:45–12:30,"RRULE:FREQ=MONTHLY;BYDAY=WE;BYSETPOS=2,4",10:45,105,701-540-1383,https://greatplainsfoodbank.org/get-help/partner-food-pantries/,Free pantry distribution; walk-in.,walk-in,Clay County; Great Plains partner guide.
Moorhead,Western Minnesota,Dorothy Day Food Pantry,1308 Main Ave,Tuesdays and Thursdays 12:00–3:00,"RRULE:FREQ=WEEKLY;BYDAY=TU,TH",12:00,180,218-656-7628,https://greatplainsfoodbank.org/get-help/partner-food-pantries/,Free pantry distribution; walk-in.,walk-in,Clay County; Great Plains partner guide.
Moorhead,Western Minnesota,Micah’s Mission Meal Site,1901 1st Ave N,Daily 8:00 a.m.–8:00 p.m.,"RRULE:FREQ=WEEKLY;BYDAY=MO,TU,WE,TH,FR,SA,SU",8:00,720,218-325-4993,https://greatplainsfoodbank.org/get-help/partner-food-pantries/,Free meal site; walk-in.,hot meal,Clay County; Great Plains area guide.
